id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1728709.4275815287, 0, 0, 0, 2019-06-20T12:59:29, 1561035569000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02903397339626692, 625609.1379001297, 0.362, -1.0691, -8.902, 2019-06-20T12:59:21, 1561035561000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000046460753278355395, 126420.10150648537, 0.2834, -2.0029, -6.2578, 2019-06-20T12:59:04, 1561035544000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.014636554260632319, 446706.36265478167, 0.46, -2.6283, -11.9422, 2019-06-20T12:59:03, 1561035543000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04433050936649048, 136868.09299288187, 0.0776, -2.6715, -10.2882, 2019-06-20T12:59:06, 1561035546000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007341918224800268, 178159.72867058835, 0.2276, -2.5454, -8.3726, 2019-06-20T12:59:05, 1561035545000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0037508448957746937, 52647.31924203881, -0.2302, -2.6425, -13.8868, 2019-06-20T12:59:04, 1561035544000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.023916064213841008, 30430.60406110113, -0.1379, -2.5433, -5.9156, 2019-06-20T12:59:11, 1561035551000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000013241652226853183, 28437.648120593505, -0.0046, -3.5462, -14.7127, 2019-06-20T12:59:04, 1561035544000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009545880634251183, 15387.48426397408, 0.5031, -3.9203, -16.5844, 2019-06-20T12:59:05, 1561035545000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000035846693284056533, 57382.136589915615, 0.4448, -2.0054, -12.2835, 2019-06-20T12:59:06, 1561035546000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.011171184531165178, 17569.215608587427, -0.8189, 1.9669, -0.061, 2019-06-20T12:59:02, 1561035542000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01739365336221287, 28051.102084399554, 0.0411, -1.003, -9.545, 2019-06-20T12:59:03, 1561035543000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006950188754419517, 5090.546209159246, 0.7237, -4.9365, -9.0027, 2019-06-20T12:59:11, 1561035551000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004599461582061598, 4546.633765733978, 0.0707, -4.3929, -14.7556, 2019-06-20T12:59:04, 1561035544000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014532010212321151, 37915.57903757598, 0.2976, -3.8112, -10.2322, 2019-06-20T12:59:04, 1561035544000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0009159460374395259, 61174.55478818376, 0.5559, -1.9279, -12.88, 2019-06-20T12:59:05, 1561035545000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000009293329508825875, 2299.099553599151, 0.1488, -2.4233, -11.9696, 2019-06-20T12:59:03, 1561035543000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00012597594609812537, 767.0774733657204, 0.3913, -7.5203, -19.7306, 2019-06-20T12:59:04, 1561035544000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.011686031385711304, 34730.67637050067, 0.6421, -4.6558, 7.1242, 2019-06-20T12:59:04, 1561035544000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00015249299559970405, 17101.460089978507, -0.4164, -3.9957, -13.3004, 2019-06-20T12:59:07, 1561035547000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.0029941740082109988, 2163.958359972006, 0.2153, 1.5569, -7.7745, 2019-06-20T12:59:05, 1561035545000, 1h
null, VeChain, VET, BTC, coinmarketcap, 7.771846996659391E-7, 2150.790422245907, 0.0881, -2.7303, -16.7389, 2019-06-20T12:59:08, 1561035548000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.44440280390846E-7, 3590.644209313579, 0.7289, 0.7307, -8.1596, 2019-06-20T12:59:04, 1561035544000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00038182233068278305, 21838.20015100883, 0.0659, -3.5371, -4.5799, 2019-06-20T12:59:04, 1561035544000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0030078648127763266, 350.3075325470778, 1.0265, -2.3676, -13.1247, 2019-06-20T12:59:03, 1561035543000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00022466976506293088, 865.256568891965, -0.0096, -1.2895, -12.2878, 2019-06-20T12:59:03, 1561035543000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00025812065373959206, 1665.2006250746952, 0.1821, -1.4656, -14.8936, 2019-06-20T12:59:04, 1561035544000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.0000066519520631814085, 2215.3760689416677, 0.174, -6.5918, -17.4897, 2019-06-20T12:59:06, 1561035546000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00013536681336962533, 391.3297299807804, 0.1072, -3.7841, -10.8716, 2019-06-20T12:59:05, 1561035545000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00016409621978256985, 670.3765103361991, 0.2178, -1.7451, -19.1937, 2019-06-20T12:59:04, 1561035544000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 1.0847940758343985E-7, 6.716659060617633, -2.4609, -3.1003, -5.8238, 2019-06-20T12:59:02, 1561035542000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.000019868256215701962, 2500.1977245451862, 0.4357, -4.1524, 5.3411, 2019-06-20T12:59:04, 1561035544000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.0000015645601753432881, 350.0382357970859, 0.2859, 1.9858, 2.9951, 2019-06-20T12:59:02, 1561035542000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.000039108908101634395, 960.3560205943795, 0.1467, -1.5277, -18.9485, 2019-06-20T12:59:05, 1561035545000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.000006712424317862582, 597.8529333142549, -0.9969, -1.3614, -12.2426, 2019-06-20T12:59:03, 1561035543000, 1h
