id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.41210737698219, 73172280.54467236, 1.6725, -0.7663, 5.2292, 2019-06-22T04:59:25, 1561179565000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 31997672.395819515, 0, 0, 0, 2019-06-22T04:59:17, 1561179557000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014750434314791086, 5555734.9945418, -0.807, -5.5901, -3.9261, 2019-06-22T04:59:03, 1561179543000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4646303387104817, 15008211.364649415, -0.438, -5.3751, -8.5727, 2019-06-22T04:59:03, 1561179543000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4666529408687863, 6318878.715164278, -0.679, -3.3363, -7.4159, 2019-06-22T04:59:04, 1561179544000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02376090572491585, 8605947.701106278, -1.036, -5.196, -5.5381, 2019-06-22T04:59:06, 1561179546000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12711207929318233, 1516852.8992233777, -0.5451, -3.2708, 2.5629, 2019-06-22T04:59:04, 1561179544000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7379010214752941, 1551276.8117388578, -0.9008, -7.412, -8.7435, 2019-06-22T04:59:09, 1561179549000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004131157930282254, 907643.4063675189, -0.6232, -6.1526, -13.1294, 2019-06-22T04:59:03, 1561179543000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003003948517718231, 429436.88660617225, 0.1975, -5.9017, -12.4358, 2019-06-22T04:59:04, 1561179544000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011160432227564696, 1971797.804308686, -0.8804, -6.318, -9.6462, 2019-06-22T04:59:05, 1561179545000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3697309517065983, 475507.7295264054, 1.2823, -3.7187, 7.14, 2019-06-22T04:59:02, 1561179542000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5616749741193242, 1157854.1991077005, -0.1982, -4.1832, -3.6946, 2019-06-22T04:59:02, 1561179542000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02192878762254066, 223943.056275998, -0.2273, -5.2345, -6.7157, 2019-06-22T04:59:10, 1561179550000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014396833277830858, 89766.18226009967, 1.3806, -5.6258, -12.4705, 2019-06-22T04:59:03, 1561179543000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.04737048676528437, 1433358.961902473, 1.2611, -3.8382, -7.5204, 2019-06-22T04:59:04, 1561179544000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02946579078927302, 2935086.789613788, -0.2098, -4.522, -8.9885, 2019-06-22T04:59:03, 1561179543000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002936645756593892, 82826.70428977972, -0.142, -5.7075, -9.2113, 2019-06-22T04:59:02, 1561179542000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003914522840754521, 23535.524560277416, 1.3575, -5.3093, -16.212, 2019-06-22T04:59:04, 1561179544000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3662245172896653, 1785625.4217184195, -0.4212, -8.7411, 6.3624, 2019-06-22T04:59:03, 1561179543000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.004831535801177447, 573396.8966404248, 0.5544, -5.039, -10.3849, 2019-06-22T04:59:06, 1561179546000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.0968568792750926, 68373.42180067554, -1.4036, -5.0435, -5.4975, 2019-06-22T04:59:04, 1561179544000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001085992481532717, 150477.7241105589, 0.575, -4.5941, -7.8259, 2019-06-22T04:59:04, 1561179544000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00002160594494136581, 106001.23704009395, -3.9614, -13.0957, -22.3336, 2019-06-22T04:59:07, 1561179547000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.0119441138618723, 787078.7946037183, -0.3128, -6.2071, -8.9106, 2019-06-22T04:59:04, 1561179544000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.09799097057466769, 25203.400290631525, -1.4255, -7.5487, -3.23, 2019-06-22T04:59:03, 1561179543000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006995989312626381, 33950.28873336974, -1.0264, -4.1349, -8.7445, 2019-06-22T04:59:03, 1561179543000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.00433971255565207, 19418.624254822753, -0.6185, -6.4079, -5.7706, 2019-06-22T04:59:04, 1561179544000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007687232006420634, 71422.70952392186, -1.5878, -10.3821, -14.0814, 2019-06-22T04:59:03, 1561179543000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.0002005427400285746, 63546.73512203065, -3.1857, -9.9169, -14.1778, 2019-06-22T04:59:06, 1561179546000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.00470170381541841, 19351.045116417507, -1.3171, -10.7475, -21.8579, 2019-06-22T04:59:04, 1561179544000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003344748712946548, 295.110405042418, 1.163, -8.3477, -9.0043, 2019-06-22T04:59:01, 1561179541000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.009252691683120502, 315320.1705239757, -2.2361, 8.1284, 23.5462, 2019-06-22T04:59:01, 1561179541000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006028952592503074, 162518.1154235246, -1.6324, -9.5305, -3.9182, 2019-06-22T04:59:04, 1561179544000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.0002154180719729428, 21491.78903024282, -0.2442, -4.998, -8.8099, 2019-06-22T04:59:01, 1561179541000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.00004529189685134938, 5746.706764710488, -0.427, -10.6999, -4.3449, 2019-06-22T04:59:01, 1561179541000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004698911631830455, 11931.973258983624, -0.6756, -9.1016, -22.3591, 2019-06-22T04:59:03, 1561179543000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0011011569443772652, 42787.051304367196, -1.5068, -11.7497, -22.2934, 2019-06-22T04:59:04, 1561179544000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.006589503811284219, 225408.03276934085, -2.0343, -8.8352, -5.3097, 2019-06-22T04:59:03, 1561179543000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.01062505760638225, 24297.185952620373, -0.6234, -7.9259, 4.8784, 2019-06-22T04:59:04, 1561179544000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.0017027479829946391, 52512.58033326511, 0.282, -8.7709, -14.3647, 2019-06-22T04:59:03, 1561179543000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.00002894647398675663, 9476.609391556105, 0.303, -10.4585, -13.8053, 2019-06-22T04:59:01, 1561179541000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.007325160441445779, 52097.21912192315, -2.6004, -11.8835, -11.8709, 2019-06-22T04:59:03, 1561179543000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.000010378680241606483, 8040.438306205656, -0.5151, -5.7352, -14.689, 2019-06-22T04:59:02, 1561179542000, 1h
