id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10915.4330731, 20843854674.3557, -0.0459381, 1.78559, 17.7891, 2019-06-24T18:59:28, 1561402768000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 307.848857216, 8255223423.17463, -0.490434, -0.964867, 12.8946, 2019-06-24T18:59:21, 1561402761000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.461369382558, 1859673520.49496, -0.284927, -2.62669, 6.46273, 2019-06-24T18:59:04, 1561402744000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 135.146741974, 3999376761.65504, -0.348059, -3.68763, 0.0245608, 2019-06-24T18:59:06, 1561402746000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 470.227642278, 2053644402.18527, -0.201721, -2.31333, 8.70781, 2019-06-24T18:59:07, 1561402747000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.16919701809, 2302730511.7805, -0.347582, -2.43842, 0.945244, 2019-06-24T18:59:07, 1561402747000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.4226255307, 334915976.100232, 0.230299, -1.02044, 11.167, 2019-06-24T18:59:07, 1561402747000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 234.242576472, 506234673.361073, -0.620423, -1.37296, 4.90669, 2019-06-24T18:59:11, 1561402751000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0387594265848, 995589504.074074, -0.320529, 3.53877, 15.6049, 2019-06-24T18:59:06, 1561402746000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0968345895987, 196000120.018832, -0.738119, -1.94393, 4.31925, 2019-06-24T18:59:05, 1561402745000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.127330335416, 374521365.116005, -0.0440688, -1.20828, -1.69402, 2019-06-24T18:59:04, 1561402744000, 1h
null, Monero, XMR, USD, coinmarketcap, 115.648647606, 139931547.061742, -0.306906, -0.362229, 17.5422, 2019-06-24T18:59:03, 1561402743000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.751836788, 385383492.240734, 0.118665, 0.893474, 11.1607, 2019-06-24T18:59:03, 1561402743000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.456979637263, 24809836.9442757, 0.209847, -2.09094, 3.74428, 2019-06-24T18:59:05, 1561402745000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.64331430745, 57030632.6120147, -0.249742, -5.15114, -2.97734, 2019-06-24T18:59:10, 1561402750000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.7681767504, 702625338.875384, -0.75483, 4.10169, 24.5296, 2019-06-24T18:59:05, 1561402745000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.15198322557, 869719531.627418, -0.77804, -1.54137, 4.55656, 2019-06-24T18:59:05, 1561402745000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0902365229812, 27847330.0996691, -0.408464, -1.51014, -0.37955, 2019-06-24T18:59:04, 1561402744000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.56063349808, 152456476.836194, -0.78762, -0.0586747, 4.00442, 2019-06-24T18:59:07, 1561402747000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.14969160775, 5130200.49643379, -1.05926, -4.69717, -12.6334, 2019-06-24T18:59:06, 1561402746000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 108.407615162, 432983749.51221, -0.729727, -3.83469, 9.51236, 2019-06-24T18:59:05, 1561402745000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.2793270867, 21476309.1866124, -0.443434, 0.421191, 8.4812, 2019-06-24T18:59:06, 1561402746000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00335145548957, 44532751.3602914, -0.171186, 1.21547, 5.16902, 2019-06-24T18:59:03, 1561402743000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00723116477859, 41296205.6188638, 0.429981, 0.243375, -3.09055, 2019-06-24T18:59:09, 1561402749000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.9216369824, 250986518.216443, -0.235833, 0.297446, 8.00391, 2019-06-24T18:59:05, 1561402745000, 1h
null, Decred, DCR, USD, coinmarketcap, 33.0772422676, 21660611.7082803, -0.326889, 3.68968, 14.9572, 2019-06-24T18:59:04, 1561402744000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.31772120751, 6824956.18875427, -0.759977, -0.914559, -0.779425, 2019-06-24T18:59:06, 1561402746000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0642552063617, 34867150.2093532, -1.58535, 1.88831, 4.07907, 2019-06-24T18:59:07, 1561402747000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.08647072576, 10590574.892016, 0.370565, -1.53338, -2.62703, 2019-06-24T18:59:04, 1561402744000, 1h
