id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10655.6576303, 24676901619.0434, 0.120298, 9.57709, 22.9623, 2019-06-22T07:59:24, 1561190364000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 304.617750004, 10210150087.1545, 0.0558666, 8.24772, 15.0033, 2019-06-22T07:59:22, 1561190362000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.452015811505, 1935550671.22544, 0.34652, 3.42808, 11.0773, 2019-06-22T07:59:05, 1561190345000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 140.963705522, 4847287087.81951, 0.200928, 2.57444, 4.29195, 2019-06-22T07:59:07, 1561190347000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 445.005340843, 2089596414.94482, 0.12471, 5.07715, 5.92085, 2019-06-22T07:59:05, 1561190345000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.2612376232, 2933363789.24493, -0.0441623, 3.78365, 8.62929, 2019-06-22T07:59:05, 1561190345000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.5367801513, 480807112.071626, 0.382325, 5.52914, 16.8453, 2019-06-22T07:59:05, 1561190345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 224.645964229, 500141279.138403, 0.138236, 1.71419, 5.16139, 2019-06-22T07:59:10, 1561190350000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.126717860652, 298631849.435793, 0.4378, 2.77059, 0.531642, 2019-06-22T07:59:04, 1561190344000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0909468161949, 144255597.658266, -0.139109, 1.96017, -0.396447, 2019-06-22T07:59:04, 1561190344000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0345820018014, 666657263.326271, 0.413251, 4.35318, 5.70906, 2019-06-22T07:59:05, 1561190345000, 1h
null, Monero, XMR, USD, coinmarketcap, 112.867675225, 148938903.913032, 0.39272, 4.79599, 22.4312, 2019-06-22T07:59:03, 1561190343000, 1h
null, Dash, DASH, USD, coinmarketcap, 173.663987543, 397843815.14347, 0.550932, 6.77784, 12.6483, 2019-06-22T07:59:04, 1561190344000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.64846817573, 71611999.1057846, -0.609255, 3.71172, 6.51553, 2019-06-22T07:59:11, 1561190351000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.436183938129, 29324859.022161, 0.269061, 1.88576, 0.0462785, 2019-06-22T07:59:04, 1561190344000, 1h
null, NEO, NEO, USD, coinmarketcap, 14.533217339, 475934391.03672, 0.136133, 5.6747, 5.56897, 2019-06-22T07:59:05, 1561190345000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.92905457575, 970254075.559116, 0.352537, 4.03479, 4.11279, 2019-06-22T07:59:05, 1561190345000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0891085437716, 28847174.5221058, -0.326379, 2.62795, 4.01675, 2019-06-22T07:59:03, 1561190343000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.16701949512, 7384744.66987132, -0.335814, -0.553596, -5.42505, 2019-06-22T07:59:04, 1561190344000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 111.938179831, 601014962.568792, 0.521231, 0.599454, 22.0483, 2019-06-22T07:59:04, 1561190344000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.46199143062, 172938623.074648, -0.152141, 4.25178, 1.82859, 2019-06-22T07:59:07, 1561190347000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 29.3013356736, 21425609.173759, 0.215674, 2.38186, 7.86677, 2019-06-22T07:59:05, 1561190345000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00329098115563, 50927988.3130106, -0.753786, 4.03458, 5.50328, 2019-06-22T07:59:04, 1561190344000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00675765095417, 36720096.3131096, 1.34705, -2.07126, -8.47747, 2019-06-22T07:59:08, 1561190348000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.65240820951, 262795379.177846, 0.0803381, 3.27426, 4.07065, 2019-06-22T07:59:04, 1561190344000, 1h
null, Decred, DCR, USD, coinmarketcap, 29.6757641407, 9078633.82514727, 0.441207, 0.0174442, 10.4935, 2019-06-22T07:59:03, 1561190343000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.30985692627, 6474290.54139294, -0.671247, 0.687601, 7.00364, 2019-06-22T07:59:05, 1561190345000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.03079272223, 11033322.3520225, 0.676816, -0.742492, 0.0473822, 2019-06-22T07:59:03, 1561190343000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.35877679182, 24230875.0435359, 1.39145, -1.19784, -0.717018, 2019-06-22T07:59:03, 1561190343000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.06085091549, 23081116.7471588, 0.670517, -1.02534, -2.36034, 2019-06-22T07:59:06, 1561190346000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00109143744449, 117690.107745787, 2.73329, 10.3258, 12.5158, 2019-06-22T07:59:02, 1561190342000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.4552673645, 6707032.14079977, 0.958524, -1.83232, -9.16956, 2019-06-22T07:59:03, 1561190343000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.184244162617, 42349465.4336048, 0.068492, 1.81466, 10.5339, 2019-06-22T07:59:04, 1561190344000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.75570625417, 92204842.2566935, 0.792942, 11.211, 38.7271, 2019-06-22T07:59:02, 1561190342000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0650410310696, 7365113.16501286, 0.477551, 2.99314, 3.86781, 2019-06-22T07:59:03, 1561190343000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0142545739193, 1868062.23254857, 0.63619, 1.72885, 12.3143, 2019-06-22T07:59:02, 1561190342000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.42413171675, 3689200.94618761, 0.106632, 1.1051, -11.3271, 2019-06-22T07:59:03, 1561190343000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.340730593329, 13327562.2950499, 0.368772, -0.382249, -9.35985, 2019-06-22T07:59:05, 1561190345000, 1h
null, HyperCash, HC, USD, coinmarketcap, 3.33362044266, 8708824.71211919, 1.24061, 3.93569, 25.0631, 2019-06-22T07:59:04, 1561190344000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00887694064025, 3444674.63286192, 1.44031, -0.958316, -0.450042, 2019-06-22T07:59:03, 1561190343000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.94549931498, 59413183.5100939, -0.508825, -4.64265, 5.50331, 2019-06-22T07:59:04, 1561190344000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.511301733047, 17734646.099738, -0.116676, -1.58926, -3.18657, 2019-06-22T07:59:04, 1561190344000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.24763291929, 16650311.6470619, 1.21681, -2.31384, 1.81037, 2019-06-22T07:59:03, 1561190343000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00316833247741, 2660090.24779826, 3.136, 3.3122, -1.61762, 2019-06-22T07:59:03, 1561190343000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.392660369285, 2278877.43200628, 0.234712, -2.24593, -3.05089, 2019-06-22T07:59:03, 1561190343000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.12051126597, 2270301.91483788, 0.74093, 1.76453, 16.1961, 2019-06-22T07:59:03, 1561190343000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.12584981913, 3928274.73751635, 1.43767, -0.0948541, -3.84199, 2019-06-22T07:59:06, 1561190346000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.197870818936, 47713979.6707218, 1.40677, 15.4764, 3.00595, 2019-06-22T07:59:09, 1561190349000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 12.7507071604, 4288401.69367416, -0.237818, -0.248492, 15.7363, 2019-06-22T07:59:03, 1561190343000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.902375174215, 3008576.06116779, -0.369222, -2.4106, -1.65868, 2019-06-22T07:59:03, 1561190343000, 1h
null, Energi, NRG, USD, coinmarketcap, 4.75950247794, 455297.597304253, -3.70892, 13.8471, 25.307, 2019-06-22T07:59:08, 1561190348000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 0.975133784328, 56271297.9186382, 0.319901, -0.477197, -6.69657, 2019-06-22T07:59:06, 1561190346000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 11.3075343925, 1387503.42749298, -2.95219, 5.58615, 9.80496, 2019-06-22T07:59:04, 1561190344000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00241582434144, 586954.059023252, 3.73188, 8.74331, 35.9884, 2019-06-22T07:59:02, 1561190342000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.42696347129, 7165075.35114583, -0.295814, -3.60054, -7.05959, 2019-06-22T07:59:04, 1561190344000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0473549129717, 2217548.22397475, -0.341852, 2.79689, -8.5864, 2019-06-22T07:59:08, 1561190348000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.947181061396, 10354858.5094427, 0.471643, -4.96223, -7.02951, 2019-06-22T07:59:04, 1561190344000, 1h
null, Grin, GRIN, USD, coinmarketcap, 4.78363246837, 37791338.7550397, -3.03825, -8.50014, 16.186, 2019-06-22T07:59:09, 1561190349000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.516600567938, 841562.180039023, 0.263596, -1.78202, -13.4182, 2019-06-22T07:59:03, 1561190343000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.95077863479, 691092.428814427, 1.92551, 2.00889, 0.619362, 2019-06-22T07:59:03, 1561190343000, 1h
null, Elastos, ELA, USD, coinmarketcap, 3.62510647516, 8873674.1507191, -0.691621, -3.81094, -4.65585, 2019-06-22T07:59:06, 1561190346000, 1h
null, WaykiChain, WICC, USD, coinmarketcap, 0.296018814808, 2639412.89327491, 3.00421, 4.14601, 11.3753, 2019-06-22T07:59:05, 1561190345000, 1h
null, Electroneum, ETN, USD, coinmarketcap, 0.00566922442126, 512367.519120866, 0.344219, 0.940839, 8.35884, 2019-06-22T07:59:05, 1561190345000, 1h
null, Thunder Token, TT, USD, coinmarketcap, 0.0177926440605, 9629852.73986367, 0.0699448, -6.9329, -11.5036, 2019-06-22T07:59:10, 1561190350000, 1h
null, Aion, AION, USD, coinmarketcap, 0.145736327061, 2726866.50539471, 1.1599, -5.74742, -18.335, 2019-06-22T07:59:05, 1561190345000, 1h
null, MOAC, MOAC, USD, coinmarketcap, 0.721916525249, 55993.7966544161, 1.32721, 4.39665, -6.47205, 2019-06-22T07:59:06, 1561190346000, 1h
null, Ether Zero, ETZ, USD, coinmarketcap, 0.273880085989, 2476682.47732833, 0.534523, -1.08359, 0.148211, 2019-06-22T07:59:07, 1561190347000, 1h
null, Theta Fuel, TFUEL, USD, coinmarketcap, 0.0111481649359, 6527406.92795613, -0.925999, -8.48472, -10.5448, 2019-06-22T07:59:10, 1561190350000, 1h
null, Newton, NEW, USD, coinmarketcap, 0.00356150938875, 7376394.06932698, 0.500143, 1.52526, -1.0237, 2019-06-22T07:59:10, 1561190350000, 1h
null, PIVX, PIVX, USD, coinmarketcap, 0.70519608022, 917351.880955955, -0.27844, -4.75031, -1.86156, 2019-06-22T07:59:03, 1561190343000, 1h
null, IPChain, IPC, USD, coinmarketcap, 0.514714605581, 3185621.32988444, 2.4153, -4.17882, 4.72069, 2019-06-22T07:59:06, 1561190346000, 1h
null, Wanchain, WAN, USD, coinmarketcap, 0.377469968351, 2237752.35679557, 1.5141, -4.80539, -16.7033, 2019-06-22T07:59:06, 1561190346000, 1h
null, TomoChain, TOMO, USD, coinmarketcap, 0.643125980403, 2081189.45250865, -0.343087, 0.799057, 20.2078, 2019-06-22T07:59:06, 1561190346000, 1h
null, Nxt, NXT, USD, coinmarketcap, 0.0388131775229, 1259416.79580512, -0.264972, 3.43542, 4.65367, 2019-06-22T07:59:02, 1561190342000, 1h
null, Metadium, META, USD, coinmarketcap, 0.0310608510607, 8137524.30547626, 1.78872, -5.61811, -4.07015, 2019-06-22T07:59:09, 1561190349000, 1h
null, CyberMiles, CMT, USD, coinmarketcap, 0.0435385239766, 9078976.75568721, 1.65681, -0.271802, -10.3861, 2019-06-22T07:59:05, 1561190345000, 1h
null, Unobtanium, UNO, USD, coinmarketcap, 154.273727231, 1840.17798435942, 0.0359078, 9.76754, 22.8905, 2019-06-22T07:59:02, 1561190342000, 1h
null, Beam, BEAM, USD, coinmarketcap, 1.28460361599, 22730821.401586, 0.293944, -8.59198, 80.1173, 2019-06-22T07:59:09, 1561190349000, 1h
null, Groestlcoin, GRS, USD, coinmarketcap, 0.40984750738, 1862462.0122534, 0.293732, -3.25359, -3.73672, 2019-06-22T07:59:02, 1561190342000, 1h
null, Vertcoin, VTC, USD, coinmarketcap, 0.579645645533, 637840.979878994, 0.288691, 4.58947, 7.62159, 2019-06-22T07:59:02, 1561190342000, 1h
null, #MetaHash, MHC, USD, coinmarketcap, 0.0234416108645, 303888.224329011, 0.0965002, 2.11103, -1.47538, 2019-06-22T07:59:10, 1561190350000, 1h
null, Skycoin, SKY, USD, coinmarketcap, 1.89294819651, 1574278.78216469, -1.11773, 2.15641, 15.2075, 2019-06-22T07:59:03, 1561190343000, 1h
null, Syscoin, SYS, USD, coinmarketcap, 0.0494023653852, 706388.323792552, 0.672725, -9.05314, -21.7017, 2019-06-22T07:59:02, 1561190342000, 1h
