id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.44346478634771, 68365180.99866451, 0.1962, 0.9538, 4.0852, 2019-06-24T23:59:26, 1561420766000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 28154077.560911603, 0, 0, 0, 2019-06-24T23:59:21, 1561420761000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014989787741203453, 5889040.846496967, 0.5546, -1.5882, -7.0968, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.530858543356075, 6606793.7106036665, 0.5877, -1.0494, -3.1092, 2019-06-24T23:59:06, 1561420746000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4344280049547529, 13438395.018855248, 0.4491, -2.4674, -11.7756, 2019-06-24T23:59:04, 1561420744000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02318531619553664, 7754991.663989147, 0.3775, -1.7818, -10.893, 2019-06-24T23:59:06, 1561420746000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12053699586721826, 1091662.3342046866, 0.5412, 1.3829, -3.1214, 2019-06-24T23:59:05, 1561420745000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7583970788766158, 1576925.338164025, 0.1945, -0.8108, -6.8163, 2019-06-24T23:59:11, 1561420751000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012348350475476985, 3072170.1745770546, 0.3316, 2.4663, -0.1561, 2019-06-24T23:59:06, 1561420746000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003129828527683807, 487482.4952991843, 0.5068, 0.8198, -8.0907, 2019-06-24T23:59:05, 1561420745000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041161280632254405, 1278285.443248198, 0.4935, -0.6735, -13.7136, 2019-06-24T23:59:03, 1561420743000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3807192700823857, 452539.6591372815, 0.0546, 1.1656, 5.4698, 2019-06-24T23:59:03, 1561420743000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5715664802595102, 1217859.322052664, 0.6903, 0.8839, -2.0002, 2019-06-24T23:59:04, 1561420744000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02138517530778875, 196013.1930322247, 0.0816, -3.1024, -15.739, 2019-06-24T23:59:11, 1561420751000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014663571222578446, 76866.95511475792, 0.361, -0.6623, -8.8546, 2019-06-24T23:59:04, 1561420744000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05732377148549687, 2313925.622523229, 0.4483, 5.1359, 10.7483, 2019-06-24T23:59:04, 1561420744000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02993476535310847, 2668615.9257463966, -0.0647, 0.1524, -6.8186, 2019-06-24T23:59:04, 1561420744000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002923399792086994, 105110.85637745184, 0.2939, -0.4718, -11.7496, 2019-06-24T23:59:03, 1561420743000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005095810613691354, 502033.6751902646, 0.551, 1.2768, -8.8346, 2019-06-24T23:59:07, 1561420747000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0037123954541504246, 18253.31940802725, 0.3324, -2.5332, -23.393, 2019-06-24T23:59:05, 1561420745000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.35324734958162507, 1412112.1066496419, 0.2871, -1.1563, -4.6336, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09850859850678688, 63987.532826836214, 0.3053, -0.7091, -3.5405, 2019-06-24T23:59:05, 1561420745000, 1h
