id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1789967.4568998143, 0, 0, 0, 2019-06-20T20:59:28, 1561064368000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028677445185627908, 623794.2260962315, -0.0806, -2.1011, -9.3212, 2019-06-20T20:59:21, 1561064361000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004583775199998963, 132417.6039760175, 0.5727, -3.1623, -6.4292, 2019-06-20T20:59:05, 1561064345000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.014299638064102184, 418578.21336630045, -0.6582, -5.804, -11.9293, 2019-06-20T20:59:04, 1561064344000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04380590381625856, 133365.00556253092, -0.2049, -3.0135, -13.0737, 2019-06-20T20:59:03, 1561064343000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007219546141204573, 194595.04832191908, 0.0856, -3.3646, -8.9672, 2019-06-20T20:59:05, 1561064345000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003911460463780418, 71187.2440660411, 0.9437, 1.2063, -8.3479, 2019-06-20T20:59:03, 1561064343000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.022871878873011776, 37667.44707286527, -1.0954, -6.0464, -10.6191, 2019-06-20T20:59:08, 1561064348000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000013033622880012773, 27443.097306533626, 0.5233, -4.0261, -15.0688, 2019-06-20T20:59:02, 1561064342000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009378499173443813, 16148.004763064722, -0.0007, -4.5001, -15.9198, 2019-06-20T20:59:03, 1561064343000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.00000349833339542406, 58091.28098910273, 0.172, -4.3951, -12.9359, 2019-06-20T20:59:04, 1561064344000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010927191291107434, 16745.903136678036, -0.0119, 0.2868, -1.3749, 2019-06-20T20:59:01, 1561064341000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01708722633089707, 26370.159537388077, -0.265, -2.3811, -9.9361, 2019-06-20T20:59:02, 1561064342000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006829609667472624, 6027.325175950887, 0.723, -5.7976, -11.7822, 2019-06-20T20:59:09, 1561064349000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004478473060821848, 4302.569037362815, 0.0978, -6.4783, -17.2664, 2019-06-20T20:59:02, 1561064342000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014281243383243427, 37419.19598637774, 0.1484, -5.1198, -12.1226, 2019-06-20T20:59:03, 1561064343000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0009059822785858975, 62504.18896062799, 0.3984, -2.4187, -13.29, 2019-06-20T20:59:03, 1561064343000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000009134493875444256, 3193.714224400107, 0.3111, -3.3347, -12.5686, 2019-06-20T20:59:01, 1561064341000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00012276299307320952, 876.4203829316995, -0.6577, -8.8359, -21.3342, 2019-06-20T20:59:03, 1561064343000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.011639494596898756, 29856.565624503666, 0.2637, -3.4758, 6.3945, 2019-06-20T20:59:02, 1561064342000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014876207738541428, 19020.536764834127, 0.5601, -5.1464, -16.3553, 2019-06-20T20:59:05, 1561064345000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.0030040025270403714, 2164.849152083747, -0.0095, 1.3902, -7.4008, 2019-06-20T20:59:03, 1561064343000, 1h
null, VeChain, VET, BTC, coinmarketcap, 7.477164501377817E-7, 2542.025669475218, 0.2594, -6.3362, -19.3389, 2019-06-20T20:59:07, 1561064347000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.360419315120502E-7, 3627.4946521454126, 0.1901, -1.6646, -10.2829, 2019-06-20T20:59:02, 1561064342000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.0003675200422924442, 19767.545617215106, -0.2852, -5.9171, -10.8336, 2019-06-20T20:59:02, 1561064342000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.003049085828214858, 413.9228236657411, -0.0262, -1.2487, -10.7964, 2019-06-20T20:59:01, 1561064341000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00025818490031119404, 1767.6117525771033, 2.492, -2.1035, -14.5174, 2019-06-20T20:59:02, 1561064342000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00021932751865934527, 932.5240746537495, 0.6165, -3.1369, -14.3866, 2019-06-20T20:59:02, 1561064342000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000006700626777175068, 2111.4089415157514, 0.9785, -5.6829, -15.772, 2019-06-20T20:59:05, 1561064345000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00013340469633824542, 414.85111372534595, 0.6445, -4.4405, -11.2673, 2019-06-20T20:59:03, 1561064343000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00015617719330492233, 787.8457779755425, 0.2342, -6.2518, -23.5099, 2019-06-20T20:59:02, 1561064342000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.00001929783666477182, 5158.678394813653, -0.165, -7.0502, -5.276, 2019-06-20T20:59:02, 1561064342000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 1.0248682101634444E-7, 6.60905533039227, -0.8396, -7, -9.2002, 2019-06-20T20:59:01, 1561064341000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.0000015135233492606688, 337.11572820710876, -0.9416, -2.455, -0.1131, 2019-06-20T20:59:01, 1561064341000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.000006592177057223175, 572.9298295912818, -0.1679, -3.7499, -13.9249, 2019-06-20T20:59:01, 1561064341000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.00003751998550200491, 937.3746596635631, 0.3863, -6.4162, -21.2527, 2019-06-20T20:59:04, 1561064344000, 1h
null, Komodo, KMD, BTC, coinmarketcap, 0.00015128916501155228, 230.81051181125264, -0.2512, -11.277, -25.8821, 2019-06-20T20:59:01, 1561064341000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002503313538136151, 1289.7082994390712, -0.1122, -2.0812, 0.293, 2019-06-20T20:59:01, 1561064341000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.0003528378479205562, 1809.221419729903, -0.2177, 1.3338, 27.2777, 2019-06-20T20:59:02, 1561064342000, 1h
null, Verge, XVG, BTC, coinmarketcap, 9.40329602058824E-7, 278.91164409209904, -0.3379, -6.4743, -15.5889, 2019-06-20T20:59:01, 1561064341000, 1h
null, Aeternity, AE, BTC, coinmarketcap, 0.000054665463978577366, 3784.759763952162, -0.377, -4.9672, -12.8102, 2019-06-20T20:59:02, 1561064342000, 1h
null, GXChain, GXC, BTC, coinmarketcap, 0.00024398766465427217, 1294.6128514081909, -0.0613, -7.0744, -10.9037, 2019-06-20T20:59:02, 1561064342000, 1h
null, Metaverse ETP, ETP, BTC, coinmarketcap, 0.00020119558109980306, 8820.180234621055, 0.5722, -10.6157, -13.9647, 2019-06-20T20:59:02, 1561064342000, 1h
null, Steem, STEEM, BTC, coinmarketcap, 0.000042899194077050455, 202.17827154228374, -0.1209, -5.4389, -15.6177, 2019-06-20T20:59:01, 1561064341000, 1h
null, Siacoin, SC, BTC, coinmarketcap, 3.3060646806614715E-7, 276.689879586606, 0.4942, -3.4361, -16.5639, 2019-06-20T20:59:01, 1561064341000, 1h
null, Ardor, ARDR, BTC, coinmarketcap, 0.000012863031843477315, 577.8485913181199, 0.5731, -5.6496, -0.135, 2019-06-20T20:59:01, 1561064341000, 1h
null, THETA, THETA, BTC, coinmarketcap, 0.000013857626155023015, 357.95898321902393, 2.7922, -4.9283, -16.3434, 2019-06-20T20:59:04, 1561064344000, 1h
null, Zcoin, XZC, BTC, coinmarketcap, 0.0014218949343100286, 770.1964226848395, 0.9018, -3.2118, -7.1673, 2019-06-20T20:59:02, 1561064342000, 1h
null, Stratis, STRAT, BTC, coinmarketcap, 0.00010137012014813564, 268.79893312977606, 0.0306, -4.7988, -11.9373, 2019-06-20T20:59:01, 1561064341000, 1h
null, ABBC Coin, ABBC, BTC, coinmarketcap, 0.000018153640313693754, 4729.52901493325, -0.5015, -5.4578, -19.336, 2019-06-20T20:59:07, 1561064347000, 1h
null, TrueChain, TRUE, BTC, coinmarketcap, 0.00010672322551318383, 7130.469027033137, -2.1851, -0.7883, -15.4338, 2019-06-20T20:59:04, 1561064344000, 1h
