id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 37.563135367797926, 82013306.38776089, 0.1898, 5.1731, 9.6847, 2019-06-26T05:59:30, 1561528770000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 31221386.67351143, 0, 0, 0, 2019-06-26T05:59:20, 1561528760000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.001483605988612876, 6694683.524329922, -0.3475, -1.4021, -7.9623, 2019-06-26T05:59:04, 1561528744000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.504628682867991, 7125339.118558992, -0.2789, -2.3069, -3.0075, 2019-06-26T05:59:04, 1561528744000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4266793627637683, 13906625.79199461, 0.2065, -2.4349, -15.7957, 2019-06-26T05:59:06, 1561528746000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.022701339906738144, 8344461.346561934, -0.2065, -2.6502, -11.3532, 2019-06-26T05:59:05, 1561528745000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11438716804856604, 925371.7599870425, -0.0689, -3.5951, -12.3235, 2019-06-26T05:59:04, 1561528744000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7444585068567325, 1638526.4524122358, -0.3696, -1.7664, -11.011, 2019-06-26T05:59:10, 1561528750000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012083861454949732, 3262151.9755045874, -0.3351, -2.3284, -2.7184, 2019-06-26T05:59:04, 1561528744000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00030889351507108526, 677251.8486071089, 1.1973, -1.3023, -8.4708, 2019-06-26T05:59:04, 1561528744000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00039137665199843053, 1644536.732631055, -0.0386, -4.9504, -16.526, 2019-06-26T05:59:03, 1561528743000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3500181272890356, 567951.216749406, -0.3994, -6.4655, -4.5659, 2019-06-26T05:59:02, 1561528742000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5623540239263188, 1149550.3474720456, 0.1065, -0.9076, -5.6522, 2019-06-26T05:59:02, 1561528742000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.06438989487868121, 3245075.94817861, -0.8734, 13.0024, 24.5014, 2019-06-26T05:59:03, 1561528743000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001451252955132197, 94689.2386837662, 1.0593, -0.7509, -10.618, 2019-06-26T05:59:03, 1561528743000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.020880761772021528, 242534.45708050716, -0.1516, -2.6071, -16.7101, 2019-06-26T05:59:09, 1561528749000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02908236192712178, 2493730.8849419923, -0.0752, -1.6756, -8.5456, 2019-06-26T05:59:04, 1561528744000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.00564116500009801, 895949.5725328267, -0.8803, 9.0448, 4.3573, 2019-06-26T05:59:06, 1561528746000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029538543056001663, 98235.8103760987, 0.7525, -0.6306, -9.1431, 2019-06-26T05:59:02, 1561528742000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0035373226271454925, 27587.46971304317, 0.8774, -5.8441, -23.4522, 2019-06-26T05:59:03, 1561528743000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3367749747407846, 1252698.1458027868, -0.179, -2.8713, -20.5078, 2019-06-26T05:59:04, 1561528744000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09924212883687375, 63330.18220741431, -0.4947, 1.8026, -1.0288, 2019-06-26T05:59:04, 1561528744000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.017910478580498924, 2373234.863049954, 0.5433, 30.6778, 32.0259, 2019-06-26T05:59:03, 1561528743000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000030377267809377208, 935243.7834035561, 2.2466, 19.9586, 9.8841, 2019-06-26T05:59:07, 1561528747000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001054782816877805, 138290.72073690634, -0.052, -2.5723, -10.0593, 2019-06-26T05:59:04, 1561528744000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10173776851272023, 99644.0941325153, -0.1719, 0.3581, -5.6029, 2019-06-26T05:59:02, 1561528742000, 1h
