id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.156935450454114, 82980698.45344387, -0.2358, -2.474, 2.6291, 2019-06-23T07:59:29, 1561276769000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 30537957.45297717, 0, 0, 0, 2019-06-23T07:59:16, 1561276756000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015266750308723068, 10967570.185514817, -0.4497, 2.5637, -0.4193, 2019-06-23T07:59:04, 1561276744000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.45158290137180224, 15792542.632489184, 0.1202, -2.4104, -10.3475, 2019-06-23T07:59:03, 1561276743000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5627257914446784, 11432665.637665667, 0.1004, 6.9158, -0.88, 2019-06-23T07:59:06, 1561276746000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02395642457768638, 10069493.365603348, -0.0305, 0.4165, -6.9513, 2019-06-23T07:59:05, 1561276745000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12017081274721894, 1183990.6920480516, 0.1096, -4.8201, -0.6748, 2019-06-23T07:59:05, 1561276745000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7695431001401956, 2386580.913619305, 0.0367, 4.3216, -1.6879, 2019-06-23T07:59:12, 1561276752000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031889710294213383, 827100.9522745544, 4.0395, 6.7962, -5.9332, 2019-06-23T07:59:05, 1561276745000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041994024085424176, 1602650.2535231782, 0.9224, 0.9838, -10.7975, 2019-06-23T07:59:02, 1561276742000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001181397246366672, 2887016.4885314982, 0.0522, 4.1069, -2.7581, 2019-06-23T07:59:06, 1561276746000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37090466745342593, 419545.6104008628, -0.1866, -0.0205, 5.7102, 2019-06-23T07:59:01, 1561276741000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5621751283629293, 1375309.2078866374, -0.2107, -1.2419, -3.0293, 2019-06-23T07:59:02, 1561276742000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.022010274177585352, 234266.67461645283, 0.5918, 0.7584, -4.2075, 2019-06-23T07:59:12, 1561276752000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05854999869442879, 3612046.4461968285, 0.651, 22.9262, 13.0139, 2019-06-23T07:59:04, 1561276744000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014750392971280978, 116500.40280365523, 0.1069, 2.7131, -10.2118, 2019-06-23T07:59:04, 1561276744000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02990915132259324, 3340666.1481106626, -0.066, 2.0013, -6.3723, 2019-06-23T07:59:04, 1561276744000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029674518322895, 117002.46185186098, -0.0316, 1.4138, -6.9639, 2019-06-23T07:59:02, 1561276742000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003936511214843696, 31293.621533434107, -0.2036, 2.6355, -15.3806, 2019-06-23T07:59:05, 1561276745000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005182954640166216, 823189.29906231, -0.2774, 7.7273, -2.8524, 2019-06-23T07:59:08, 1561276748000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3609246539935992, 1946243.2352879674, -0.2223, -1.4161, 5.6268, 2019-06-23T07:59:03, 1561276743000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09754946143216021, 97331.47373754991, 0.293, 1.2591, -2.6093, 2019-06-23T07:59:05, 1561276745000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000023027580562272662, 179782.73067409452, -0.2468, 4.9798, -13.9344, 2019-06-23T07:59:10, 1561276750000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010436629858429717, 158407.00613950664, 0.0806, -3.2296, -11.3325, 2019-06-23T07:59:03, 1561276743000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.01270776279593243, 1055119.8841569468, -0.003, 5.9201, -2.4536, 2019-06-23T07:59:04, 1561276744000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.09818500713739733, 169459.51333336116, 2.0148, 0.8748, -6.5748, 2019-06-23T07:59:02, 1561276742000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006901434940986311, 39711.14776825042, 0.0113, 3.3062, -10.4567, 2019-06-23T07:59:02, 1561276742000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004272924349229034, 49391.05474977429, 0.4314, -0.9046, -6.4788, 2019-06-23T07:59:06, 1561276746000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00020561099200133674, 101061.77810607047, 0.8103, 3.2841, -9.252, 2019-06-23T07:59:07, 1561276747000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007728796761914372, 71765.76188574689, 0.2103, 0.3252, -12.6828, 2019-06-23T07:59:03, 1561276743000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.004956372159811294, 29474.61821568061, -0.084, 4.3628, -14.6757, 2019-06-23T07:59:03, 1561276743000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006307720624241323, 97958.00197470415, 2.402, 4.3863, 0.0449, 2019-06-23T07:59:05, 1561276745000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003362732275456659, 345.0735372614372, -3.3614, -4.0069, -7.4805, 2019-06-23T07:59:01, 1561276741000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00020824345491574038, 27422.30966000741, 0.0184, -2.1661, -11.5906, 2019-06-23T07:59:01, 1561276741000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008500593076322074, 94901.92219504599, -0.2398, -5.5946, 16.0225, 2019-06-23T07:59:01, 1561276741000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.000046619342007545665, 5990.527926299127, 2.3899, 0.2084, -1.0882, 2019-06-23T07:59:01, 1561276741000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0011316142402606768, 51278.062542634114, 1.0556, 2.2226, -18.0885, 2019-06-23T07:59:06, 1561276746000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004614213792861255, 24091.966458803636, 2.5057, -0.68, -20.9188, 2019-06-23T07:59:03, 1561276743000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.012087008834137757, 61037.58825204272, -1.2173, 10.3725, 23.1722, 2019-06-23T07:59:05, 1561276745000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.008891555166873647, 92374.42926423323, 13.2407, 20.7413, 1.3606, 2019-06-23T07:59:04, 1561276744000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.000029708242271749328, 11209.266503152498, 0.3032, 1.7779, -12.477, 2019-06-23T07:59:02, 1561276742000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.0016690578790879017, 147277.22334735128, -0.2564, -0.7106, -14.9003, 2019-06-23T07:59:04, 1561276744000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.0060326049552920855, 127336.7575815554, -0.1381, -5.7764, -12.9852, 2019-06-23T07:59:04, 1561276744000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.00001030928043566518, 17960.467679162142, -0.0497, 1.2118, -14.1196, 2019-06-23T07:59:02, 1561276742000, 1h
null, Steem, STEEM, ETH, coinmarketcap, 0.001287692575543731, 7746.262308920753, -1.2125, 0.2547, -14.4107, 2019-06-23T07:59:02, 1561276742000, 1h
null, ABBC Coin, ABBC, ETH, coinmarketcap, 0.0007627372520175492, 164942.51999808228, -3.1664, 18.8106, 6.7199, 2019-06-23T07:59:11, 1561276751000, 1h
null, Ardor, ARDR, ETH, coinmarketcap, 0.00038078084833254754, 11728.576924510618, -0.1936, -3.7911, -0.7004, 2019-06-23T07:59:02, 1561276742000, 1h
null, THETA, THETA, ETH, coinmarketcap, 0.00041944747361408164, 16605.298931987745, 0.3601, 2.5585, -12.036, 2019-06-23T07:59:07, 1561276747000, 1h
null, Zcoin, XZC, ETH, coinmarketcap, 0.04134163579305937, 15649.366871108572, -0.7615, -1.6454, -3.6543, 2019-06-23T07:59:03, 1561276743000, 1h
null, Stratis, STRAT, ETH, coinmarketcap, 0.0030654087134231074, 10133.003695215508, -0.3607, 2.9366, -18.6905, 2019-06-23T07:59:02, 1561276742000, 1h
null, Energi, NRG, ETH, coinmarketcap, 0.01713887010775484, 2257.9504689215423, -0.8558, 8.0333, 14.2502, 2019-06-23T07:59:10, 1561276750000, 1h
null, TrueChain, TRUE, ETH, coinmarketcap, 0.003195984476720236, 202821.6745594084, -0.7389, -0.0831, -17.67, 2019-06-23T07:59:07, 1561276747000, 1h
null, Nebulas, NAS, ETH, coinmarketcap, 0.005131875932316452, 34129.49658039709, 2.5671, 9.4701, -14.7322, 2019-06-23T07:59:05, 1561276745000, 1h
null, Grin, GRIN, ETH, coinmarketcap, 0.018316075919407426, 194402.2952873767, 2.3862, 12.0752, 5.0666, 2019-06-23T07:59:12, 1561276752000, 1h
null, Project Pai, PAI, ETH, coinmarketcap, 0.0001597444124589349, 10329.388615127431, 1.2719, 2.3877, -21.4298, 2019-06-23T07:59:09, 1561276749000, 1h
null, Horizen, ZEN, ETH, coinmarketcap, 0.03445416921390867, 3334.122776330435, 0.3771, -6.4807, -10.5734, 2019-06-23T07:59:04, 1561276744000, 1h
null, ReddCoin, RDD, ETH, coinmarketcap, 0.000007721004157406754, 1638.7442830655318, 1.6943, -0.8154, 10.2594, 2019-06-23T07:59:01, 1561276741000, 1h
null, NULS, NULS, ETH, coinmarketcap, 0.003111818359661718, 39601.71863702504, -0.7615, 0.2905, -14.942, 2019-06-23T07:59:05, 1561276745000, 1h
null, Elastos, ELA, ETH, coinmarketcap, 0.013096737741710617, 37693.58792625721, 2.4593, 9.0615, -10.9372, 2019-06-23T07:59:07, 1561276747000, 1h
null, Ark, ARK, ETH, coinmarketcap, 0.001674540460982649, 3018.3769295804623, -0.1738, -1.3869, -21.3887, 2019-06-23T07:59:03, 1561276743000, 1h
