id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.130262564884845, 67177768.32051633, -0.1053, 2.489, 3.7105, 2019-06-24T09:59:25, 1561370365000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26527941.890180085, 0, 0, 0, 2019-06-24T09:59:19, 1561370359000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015017661769989338, 6634736.477526122, -0.2809, -1.7291, -5.4678, 2019-06-24T09:59:05, 1561370345000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4419817553727359, 12807514.074194912, -0.422, -1.9412, -11.9252, 2019-06-24T09:59:06, 1561370346000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5433999238398355, 7115788.816003645, 0.0848, -1.194, -3.0025, 2019-06-24T09:59:07, 1561370347000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023411482480196397, 7893633.4438046, -0.1316, -1.9098, -10.2015, 2019-06-24T09:59:07, 1561370347000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12091567036514982, 1217343.537797991, 0.1552, 0.017, -0.6426, 2019-06-24T09:59:06, 1561370346000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7761500474629067, 1717721.2069085233, -0.0581, 0.2322, -2.9231, 2019-06-24T09:59:10, 1561370350000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012453841744698883, 2883879.5410391255, -1.3507, 6.1181, 1.6213, 2019-06-24T09:59:07, 1561370347000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004151206976561542, 1266169.0064456528, -0.1238, -0.6458, -13.097, 2019-06-24T09:59:04, 1561370344000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031012926150766006, 649865.7124325614, -0.3004, -0.5602, -9.1692, 2019-06-24T09:59:06, 1561370346000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37587710048806877, 450001.74240261834, -0.3304, 1.0533, 4.4409, 2019-06-24T09:59:03, 1561370343000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5681547523009598, 1254787.8395854793, -0.2242, 0.9453, -2.9863, 2019-06-24T09:59:04, 1561370344000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021804847370556303, 209649.1054669654, -0.7604, -3.3149, -11.0746, 2019-06-24T09:59:10, 1561370350000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014746607946682436, 82438.69909211235, 0.4985, -2.1206, -10.4434, 2019-06-24T09:59:05, 1561370345000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05660284151383797, 2303301.831021876, -1.8203, -1.3215, 5.9644, 2019-06-24T09:59:05, 1561370345000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029767584520485283, 2913819.994854175, 0.3017, 0.407, -7.5554, 2019-06-24T09:59:05, 1561370345000, 1h
