id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.507230114553025, 69236806.90344633, 0.2437, 2.6509, 4.3946, 2019-06-24T20:59:30, 1561409970000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 27349952.741584618, 0, 0, 0, 2019-06-24T20:59:21, 1561409961000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014869084200835236, 6005067.549858247, 0.006, -2.7292, -6.8921, 2019-06-24T20:59:03, 1561409943000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5225457240661184, 6656713.050896596, 0.0754, -1.3036, -3.8684, 2019-06-24T20:59:03, 1561409943000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4347099077310514, 13175077.182071298, 0.1281, -3.2579, -12.035, 2019-06-24T20:59:05, 1561409945000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023248401569637957, 7582155.458446722, 0.3837, -1.3213, -10.7804, 2019-06-24T20:59:04, 1561409944000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12046281782026545, 1145860.7803745486, 0.1469, -0.2808, -2.6427, 2019-06-24T20:59:04, 1561409944000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7584071575466558, 1648366.6650022785, 0.6304, -0.0156, -7.1885, 2019-06-24T20:59:10, 1561409950000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012317418174418438, 3145149.473521485, -0.5949, 1.0818, 0.0286, 2019-06-24T20:59:04, 1561409944000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003107291552041591, 554131.8248293663, -0.0125, -2.8683, -8.6852, 2019-06-24T20:59:03, 1561409943000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041071126774087875, 1238012.5242481243, 0.0492, -1.3064, -13.5874, 2019-06-24T20:59:02, 1561409942000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.38373600047697215, 464053.9370811847, 0.9506, 2.3344, 6.3625, 2019-06-24T20:59:02, 1561409942000, 1h
