id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.8783992380272, 89945276.60803798, -1.5405, 1.715, 6.3185, 2019-06-22T17:59:22, 1561226362000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 33763729.89348104, 0, 0, 0, 2019-06-22T17:59:20, 1561226360000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015638086226306559, 9235606.936401352, 3.0485, 1.7418, 1.9996, 2019-06-22T17:59:03, 1561226343000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.45982623808084006, 16560408.563690357, 0.4476, -4.2354, -10.3321, 2019-06-22T17:59:03, 1561226343000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4552675961448616, 7277098.566197052, -1.0085, -3.0716, -7.5784, 2019-06-22T17:59:06, 1561226346000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023747130967096044, 10401334.466267733, 0.079, -2.6461, -6.4486, 2019-06-22T17:59:04, 1561226344000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12476807423455179, 1520734.0578663587, 0.1157, -4.8561, 0.4187, 2019-06-22T17:59:04, 1561226344000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.764437892882425, 2195726.3190982086, -0.5097, -0.5935, -3.6331, 2019-06-22T17:59:10, 1561226350000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00042316777609678423, 1377427.0525252055, 0.5369, -2.4114, -10.2648, 2019-06-22T17:59:02, 1561226342000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00030595918608449055, 691561.2078823618, 0.5777, -2.1176, -10.9916, 2019-06-22T17:59:03, 1561226343000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011770445063167345, 2683462.561123019, 1.8744, 1.3346, -3.6275, 2019-06-22T17:59:04, 1561226344000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3720244041594548, 479301.38281005947, -1.2195, -1.579, 6.1708, 2019-06-22T17:59:02, 1561226342000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5724681912177015, 1481781.6999769867, -0.3514, 0.2802, -1.3642, 2019-06-22T17:59:03, 1561226343000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021912542247733594, 215970.50989085663, 0.402, -2.6235, -6.0487, 2019-06-22T17:59:11, 1561226351000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014584463506529231, 117546.3656289197, -1.4919, -2.1212, -10.5569, 2019-06-22T17:59:02, 1561226342000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.055253100443003904, 2782877.8740827534, -2.5161, 14.3934, 4.6133, 2019-06-22T17:59:02, 1561226342000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.004072665992704441, 32099.76951937134, 3.6379, 2.3006, -12.1482, 2019-06-22T17:59:03, 1561226343000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002963038304012198, 109923.37504369227, -0.1244, -1.9098, -7.5486, 2019-06-22T17:59:02, 1561226342000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3673150028423584, 2217577.5568839638, -0.7007, -4.0504, 5.4532, 2019-06-22T17:59:03, 1561226343000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.0050312022584291065, 780843.3307351295, -2.604, 2.0288, -7.1703, 2019-06-22T17:59:06, 1561226346000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09834200425510074, 91128.02402544337, -0.8844, -1.1374, -2.969, 2019-06-22T17:59:04, 1561226344000, 1h
