id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1976755.880621135, 0, 0, 0, 2019-06-22T00:59:28, 1561165168000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.029489899567588934, 915230.9520638501, -0.107, 3.3386, -3.4953, 2019-06-22T00:59:19, 1561165159000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000044290212141207356, 150829.1821780214, -0.2746, -1.7402, -5.6824, 2019-06-22T00:59:03, 1561165143000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.013838777439116733, 432570.89294639, 0.1139, -2.4837, -10.2537, 2019-06-22T00:59:06, 1561165146000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04388584720088884, 181841.5108966661, 0.151, 0.9974, -9.2734, 2019-06-22T00:59:07, 1561165147000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007081921539224025, 237207.60526621251, -0.0968, -1.1471, -7.5161, 2019-06-22T00:59:07, 1561165147000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0038586235338861907, 42065.629078993734, 0.1732, 1.1971, 1.6115, 2019-06-22T00:59:06, 1561165146000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.022231291140930115, 47068.815174817, -0.0859, -3.6741, -10.405, 2019-06-22T00:59:11, 1561165151000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001243092928038818, 26400.1652587215, 0.2203, -2.4289, -14.4188, 2019-06-22T00:59:04, 1561165144000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.00000900949247825123, 12477.876425455146, -0.08, -1.1337, -13.4875, 2019-06-22T00:59:05, 1561165145000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000033526186996452503, 55878.826657875325, -0.1139, -2.0003, -10.8613, 2019-06-22T00:59:06, 1561165146000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010772652628734366, 13882.738751802786, -0.0819, -2.4876, 3.1783, 2019-06-22T00:59:02, 1561165142000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01668268585173603, 30886.129207192473, 0.0107, -1.6999, -6.6994, 2019-06-22T00:59:03, 1561165143000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006552529857134307, 6546.698628565243, 0.1115, -2.9827, -8.776, 2019-06-22T00:59:11, 1561165151000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004248642383105664, 2572.2064571304077, -0.9032, -3.1087, -15.3867, 2019-06-22T00:59:04, 1561165144000, 1h
