id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10888.3997207, 20755405283.4259, -0.0214293, 2.00092, 17.8884, 2019-06-24T15:59:25, 1561391965000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 309.570109733, 8172859496.46055, 0.21742, -0.0717492, 13.7742, 2019-06-24T15:59:21, 1561391961000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.463869750259, 1900199563.0968, -0.167245, -1.85982, 7.56753, 2019-06-24T15:59:04, 1561391944000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 135.518844638, 3970784275.13857, 0.248226, -3.31282, -0.0326167, 2019-06-24T15:59:06, 1561391946000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 470.49396587, 2068620946.81247, -0.463506, -2.49313, 8.86552, 2019-06-24T15:59:06, 1561391946000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.17750600912, 2296878603.97322, -0.352793, -2.37607, 1.29295, 2019-06-24T15:59:05, 1561391945000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.2055477801, 358235709.984242, 0.630986, -1.7813, 10.8626, 2019-06-24T15:59:04, 1561391944000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 236.813962845, 496491002.493276, -0.441343, -0.77472, 7.01574, 2019-06-24T15:59:08, 1561391948000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0389099048782, 952058821.946746, 0.682721, 5.22909, 16.4761, 2019-06-24T15:59:04, 1561391944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0982972358529, 196428034.914963, 0.88121, 1.92093, 5.9761, 2019-06-24T15:59:03, 1561391943000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.12714039953, 372506871.370665, 0.0985908, -1.32877, -1.70759, 2019-06-24T15:59:03, 1561391943000, 1h
null, Monero, XMR, USD, coinmarketcap, 115.672965909, 144837736.241215, 0.258692, 0.513076, 17.9748, 2019-06-24T15:59:01, 1561391941000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.93497371, 381763437.510243, 0.409363, 0.553563, 10.7152, 2019-06-24T15:59:01, 1561391941000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.65006289616, 57293387.7377783, -0.554427, -4.10003, -1.41705, 2019-06-24T15:59:08, 1561391948000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.454099059299, 24301587.8434149, 0.156163, -2.34493, 2.93471, 2019-06-24T15:59:02, 1561391942000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.8724390221, 718104636.45411, -0.172126, 3.63166, 24.4633, 2019-06-24T15:59:02, 1561391942000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.27660903567, 880006199.796595, -0.503852, 1.06214, 6.16615, 2019-06-24T15:59:03, 1561391943000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0906428711431, 28279410.151301, 0.444147, -1.01198, 0.0925492, 2019-06-24T15:59:02, 1561391942000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.57663913439, 154539036.563069, 0.123978, 1.423, 6.21327, 2019-06-24T15:59:06, 1561391946000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.1626614641, 4572619.91363231, -0.422322, -3.07081, -11.8226, 2019-06-24T15:59:02, 1561391942000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 109.22309098, 431789003.825907, 0.728191, -2.90083, 11.7071, 2019-06-24T15:59:03, 1561391943000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.4045204019, 21773620.8722564, -0.168419, -0.199054, 9.22344, 2019-06-24T15:59:03, 1561391943000, 1h
