id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1933012.812321365, 0, 0, 0, 2019-06-24T01:59:24, 1561341564000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02845266857603905, 751463.4020462495, 0.0736, -1.3247, -4.3909, 2019-06-24T01:59:19, 1561341559000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004358627651679687, 194315.02415835953, 0.888, -1.8925, -7.4692, 2019-06-24T01:59:02, 1561341542000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.012638613872993384, 367793.6980049138, 0.206, -4.8008, -15.9414, 2019-06-24T01:59:02, 1561341542000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.0438945587856632, 213255.9631825144, -0.2552, -1.9404, -7.1693, 2019-06-24T01:59:04, 1561341544000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006765779735922572, 223700.9869109828, 0.5933, -3.1749, -12.5169, 2019-06-24T01:59:04, 1561341544000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0034261570691799027, 34770.43138798316, 1.4887, -4.1301, -4.2216, 2019-06-24T01:59:04, 1561341544000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.021918266071438076, 43885.02510994529, 0.9759, -2.2619, -6.3534, 2019-06-24T01:59:10, 1561341550000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011928955715175019, 36543.99996275257, 1.4194, -1.7296, -16.4305, 2019-06-24T01:59:03, 1561341543000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003460637078912018, 75683.70950702792, 0.8748, -0.0107, -5.1304, 2019-06-24T01:59:05, 1561341545000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008886142428474406, 22761.96856242297, 0.5838, 0.1297, -12.5589, 2019-06-24T01:59:04, 1561341544000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010633059047797988, 12372.021974196852, -0.3076, -0.8553, 0.0658, 2019-06-24T01:59:01, 1561341541000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.016204631539405212, 34760.57895315314, 0.5456, -1.8926, -6.6668, 2019-06-24T01:59:02, 1561341542000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.000638535416632613, 6267.198470568959, 1.4307, 2.0036, -11.4237, 2019-06-24T01:59:11, 1561341551000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004173589334807799, 2612.3249157368764, -0.0668, -4.7634, -15.7162, 2019-06-24T01:59:03, 1561341543000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.00156645882346104, 67136.48558901044, 0.4697, -4.7842, 0.2487, 2019-06-24T01:59:03, 1561341543000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008519779457191734, 88830.13975882529, 0.6144, -0.5613, -11.538, 2019-06-24T01:59:03, 1561341543000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008421997886009685, 3402.1859642484983, 0.3786, -2.5837, -13.8572, 2019-06-24T01:59:01, 1561341541000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00010985978657731938, 487.5512904064882, 0.751, -4.0848, -22.7687, 2019-06-24T01:59:04, 1561341544000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014280739213306292, 14805.718438274955, -0.4769, -4.0539, -10.7628, 2019-06-24T01:59:06, 1561341546000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.010172328018990387, 40042.699981009166, 0.3777, -4.2013, -2.49, 2019-06-24T01:59:03, 1561341543000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.0028534496330374893, 2111.32786398324, 0.9342, -0.1269, -5.5979, 2019-06-24T01:59:04, 1561341544000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.637538072673206E-7, 3788.2498520914405, 3.0657, 0.6024, -17.8172, 2019-06-24T01:59:09, 1561341549000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.0532602112785567E-7, 4072.9457189372765, 0.758, -0.4154, -13.2811, 2019-06-24T01:59:02, 1561341542000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00035753250187983406, 23982.113641453638, -0.4839, -2.8645, -12.2849, 2019-06-24T01:59:03, 1561341543000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0029639779621151805, 2216.3018003053944, 0.5478, 3.0819, -4.5083, 2019-06-24T01:59:01, 1561341541000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00012197221332868233, 725.3141195298067, 1.6208, -3.1155, -11.1413, 2019-06-24T01:59:04, 1561341544000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.0001911006328919194, 1006.0200026311458, 1.4928, -3.909, -17.7661, 2019-06-24T01:59:01, 1561341541000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000005694971919736057, 1898.0889570924503, 0.3862, -5.7342, -17.5393, 2019-06-24T01:59:06, 1561341546000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.0002164702823130415, 1637.2067998026043, 0.4838, -3.8686, -19.0361, 2019-06-24T01:59:02, 1561341542000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00013726191038801594, 623.455589006686, -0.0539, -6.159, -20.7685, 2019-06-24T01:59:02, 1561341542000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 9.713660446760757E-8, 6.970012265030894, 6.7816, -1.8349, -13.7967, 2019-06-24T01:59, 1561341540000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.000017664328428075896, 2171.751462622821, 0.72, -1.9423, -16.3902, 2019-06-24T01:59:04, 1561341544000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.0000060222473466613855, 649.8681426329094, 0.2217, -0.2234, -14.13, 2019-06-24T01:59:01, 1561341541000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002476047986896207, 1653.371529070275, 2.7308, -2.625, 9.2731, 2019-06-24T01:59, 1561341540000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.000001296492536511632, 113.83966481523463, 1.3029, -6.7912, -8.3057, 2019-06-24T01:59, 1561341540000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.00034439563988271094, 1075.7245499306732, 1.1962, -4.4925, 18.1341, 2019-06-24T01:59:03, 1561341543000, 1h
null, GXChain, GXC, BTC, coinmarketcap, 0.00024795927098690426, 4186.863058828901, 3.8656, 11.3532, -1.3427, 2019-06-24T01:59:03, 1561341543000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.000031258934984090284, 1169.459920955639, 1.1982, -3.7735, -23.4353, 2019-06-24T01:59:04, 1561341544000, 1h
null, Komodo, KMD, BTC, coinmarketcap, 0.0001251662116696065, 801.9847558641984, 0.3381, -4.1437, -29.3516, 2019-06-24T01:59:02, 1561341542000, 1h
null, Verge, XVG, BTC, coinmarketcap, 8.907163532827852E-7, 650.1976288196573, 2.0761, 3.5164, -12.5667, 2019-06-24T01:59:01, 1561341541000, 1h
null, Aeternity, AE, BTC, coinmarketcap, 0.00004724542609553912, 3705.4618358063562, -1.1903, -3.813, -19.3379, 2019-06-24T01:59:03, 1561341543000, 1h
null, Siacoin, SC, BTC, coinmarketcap, 2.914323089966754E-7, 282.964333131013, -0.7736, -1.4528, -17.4217, 2019-06-24T01:59:01, 1561341541000, 1h
null, Steem, STEEM, BTC, coinmarketcap, 0.00003784156786775689, 184.98737458081249, 0.6218, -0.2499, -18.0302, 2019-06-24T01:59:01, 1561341541000, 1h
