id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9932.18327779, 20737894115.1792, 0.0574117, 5.35057, 16.9658, 2019-06-21T21:59:24, 1561154364000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 293.97468255, 9297068744.46087, 1.28044, 9.46183, 13.3546, 2019-06-21T21:59:21, 1561154361000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.443026810863, 1611082403.3005, -0.0133795, 3.41659, 10.9688, 2019-06-21T21:59:05, 1561154345000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 138.077213206, 4402373418.10957, -0.0963248, 2.83053, 5.69149, 2019-06-21T21:59:06, 1561154346000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 434.070406157, 1843265937.07329, -0.135089, 5.25628, 5.47261, 2019-06-21T21:59:04, 1561154344000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.04852745265, 2406086388.85505, 0.00394474, 4.24964, 8.72246, 2019-06-21T21:59:05, 1561154345000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.1379927934, 443678307.043644, -0.142362, 4.70282, 17.3797, 2019-06-21T21:59:04, 1561154344000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 220.879572945, 491457060.494461, -0.0437189, 2.75465, 4.67935, 2019-06-21T21:59:10, 1561154350000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.12414394592, 280951642.452732, 0.101567, 1.76139, 0.613502, 2019-06-21T21:59:03, 1561154343000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0896190956825, 146888756.68413, -0.0861099, 2.14476, 1.70674, 2019-06-21T21:59:04, 1561154344000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0333858957682, 566575694.351272, -0.05137, 2.29799, 4.76391, 2019-06-21T21:59:06, 1561154346000, 1h
null, Monero, XMR, USD, coinmarketcap, 108.147090112, 153911252.879499, -0.24926, 2.93684, 21.9189, 2019-06-21T21:59:02, 1561154342000, 1h
null, Dash, DASH, USD, coinmarketcap, 165.890237571, 310826531.952814, 0.32709, 3.37124, 9.0143, 2019-06-21T21:59:02, 1561154342000, 1h
