id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2167515.217504035, 0, 0, 0, 2019-06-23T16:59:29, 1561309169000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028993395333953533, 829641.0729098062, 0.0601, 2.392, -2.4137, 2019-06-23T16:59:18, 1561309158000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004418677520177234, 297107.7470796947, -0.415, 2.2378, -4.2693, 2019-06-23T16:59:04, 1561309144000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.013137734464438574, 429379.8998424654, 0.1481, 1.3438, -11.6707, 2019-06-23T16:59:03, 1561309143000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04504250032341739, 323155.02286858845, -0.2373, 8.7122, -4.5883, 2019-06-23T16:59:06, 1561309146000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006878531909476765, 274889.419261839, -0.0338, 2.4986, -10.6025, 2019-06-23T16:59:05, 1561309145000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0035620289824890147, 32628.35605152255, 0.5368, 0.5969, -0.7496, 2019-06-23T16:59:05, 1561309145000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.0223087105112979, 55716.46138859621, -0.0692, 2.0785, -3.9697, 2019-06-23T16:59:10, 1561309150000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000012064988825543584, 47333.943330306625, 0.014, 1.7678, -14.743, 2019-06-23T16:59:04, 1561309144000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009009886261108279, 22696.375236077896, -0.1855, 5.2734, -10.5035, 2019-06-23T16:59:05, 1561309145000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000034621137755190202, 78040.0993742759, -0.1679, 5.6491, -4.5458, 2019-06-23T16:59:05, 1561309145000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010759869628970853, 11162.09877744353, -0.2062, 1.5959, 2.3484, 2019-06-23T16:59:02, 1561309142000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.016416205417068376, 37268.766684997914, 0.0833, 0.891, -5.1584, 2019-06-23T16:59:03, 1561309143000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006505525879961676, 7121.361803881576, 0.0682, 5.3219, -6.0867, 2019-06-23T16:59:10, 1561309150000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004370885270750015, 3213.843771772452, 0.2075, 5.6196, -11.7717, 2019-06-23T16:59:03, 1561309143000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0016027055310013298, 88317.66693153646, -0.9551, 2.7537, 3.3263, 2019-06-23T16:59:03, 1561309143000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008593595107613503, 93967.35929341098, -0.1598, 3.5854, -10.1323, 2019-06-23T16:59:03, 1561309143000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008579766863828407, 3044.391539492413, 0.0216, 2.5835, -11.0595, 2019-06-23T16:59:02, 1561309142000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011300396938081079, 651.3647040509238, 1.0568, 1.502, -18.997, 2019-06-23T16:59:04, 1561309144000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.010539991758309516, 48100.11510683125, 0.1175, 1.0042, 3.1718, 2019-06-23T16:59:03, 1561309143000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014454985166002115, 17909.8274067104, -0.5744, 0.7751, -9.1152, 2019-06-23T16:59:07, 1561309147000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.002845933476601138, 2447.5831659969213, -0.4224, 1.7876, -5.1669, 2019-06-23T16:59:05, 1561309145000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.827674937738083E-7, 4490.957208565649, -0.6424, 7.997, -15.0204, 2019-06-23T16:59:09, 1561309149000, 1h
