id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 36.06482920081079, 64860422.60050239, 0.8094, 2.5524, 5.6633, 2019-06-25T08:59:27, 1561453167000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26392290.12720739, 0, 0, 0, 2019-06-25T08:59:21, 1561453161000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014966209873459528, 4790308.406433112, -0.0097, -0.5879, -8.8544, 2019-06-25T08:59:02, 1561453142000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5424126014312247, 5823820.715276561, 0.3877, 0.0299, -1.5517, 2019-06-25T08:59:06, 1561453146000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.43337265982355117, 13031943.752270821, -0.0786, -2.2202, -11.4591, 2019-06-25T08:59:05, 1561453145000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023193191906140144, 7055979.784861812, 0.0358, -0.902, -10.669, 2019-06-25T08:59:05, 1561453145000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11633118052756368, 1073508.136667007, -0.707, -3.7085, -8.8711, 2019-06-25T08:59:05, 1561453145000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.782137163971262, 1298079.9531960224, 3.166, 1.0423, -5.0196, 2019-06-25T08:59:11, 1561453151000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001277371142492134, 3215955.3132663555, 3.7358, 2.2646, 3.3125, 2019-06-25T08:59:05, 1561453145000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00030889257195513994, 444803.9110343637, -0.5034, -0.6503, -8.7129, 2019-06-25T08:59:04, 1561453144000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00040930190537301293, 1300426.8602732369, 0.2646, -1.2641, -14.2306, 2019-06-25T08:59:03, 1561453143000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.36837756021122253, 432458.08635376184, -0.736, -1.9784, 1.6083, 2019-06-25T08:59:01, 1561453141000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5652913105067777, 1043107.7061555755, -0.0748, -0.7361, -3.8717, 2019-06-25T08:59:02, 1561453142000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014468412940561088, 77843.53985936395, -0.6135, -1.4589, -10.235, 2019-06-25T08:59:03, 1561453143000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02092145365939427, 192325.7861243492, -1.0026, -4.317, -16.7889, 2019-06-25T08:59:11, 1561453151000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.056391239895125574, 2101080.3052974674, -0.6481, -0.8046, 10.3385, 2019-06-25T08:59:03, 1561453143000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029333595416582602, 2427241.0025562365, 0.1547, -1.2733, -8.4919, 2019-06-25T08:59:02, 1561453142000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029452209609839625, 86441.19328132755, -0.8189, -0.1895, -9.7626, 2019-06-25T08:59:02, 1561453142000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005143213957109092, 521165.3286043019, -0.8011, 2.3678, -6.8416, 2019-06-25T08:59:09, 1561453149000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0036941240571569797, 18794.464363686642, -0.8396, -3.6703, -23.2339, 2019-06-25T08:59:04, 1561453144000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.34223326791952685, 1041178.9705504403, -0.6086, -2.9523, -10.9691, 2019-06-25T08:59:02, 1561453142000, 1h
