id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9489.40956228, 17285206528.6238, 0.759891, 3.7659, 15.4151, 2019-06-20T22:59:26, 1561071566000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 268.735800716, 5925626361.23175, 0.119938, 0.43239, 3.74027, 2019-06-20T22:59:21, 1561071561000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.430157923409, 1227533222.06559, 0.740977, -1.04451, 7.05728, 2019-06-20T22:59:04, 1561071544000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 134.097609861, 3951353207.35264, -0.0292618, -3.32917, 1.17258, 2019-06-20T22:59:04, 1561071544000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 415.11066157, 1287323585.68865, 0.67418, 0.56875, -0.0803465, 2019-06-20T22:59:06, 1561071546000, 1h
null, EOS, EOS, USD, coinmarketcap, 6.78729724378, 1867785432.54133, 0.711619, -0.644532, 4.35557, 2019-06-20T22:59:05, 1561071545000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.2802288593, 659855953.358473, -0.274258, 2.56852, 3.83812, 2019-06-20T22:59:05, 1561071545000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 215.402153028, 366081896.758348, 0.243555, -3.26945, 2.73406, 2019-06-20T22:59:10, 1561071550000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.12193818742, 257726949.396658, -0.162168, -1.4212, -2.93407, 2019-06-20T22:59:02, 1561071542000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0874889518151, 156485917.483579, -0.647542, -2.558, -3.85178, 2019-06-20T22:59:05, 1561071545000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0325936378619, 570887125.988479, -0.0788797, -2.43056, -0.908144, 2019-06-20T22:59:05, 1561071545000, 1h
null, Monero, XMR, USD, coinmarketcap, 105.260276943, 171071389.993313, -0.859489, 5.3987, 16.0327, 2019-06-20T22:59:01, 1561071541000, 1h
null, Dash, DASH, USD, coinmarketcap, 160.31219567, 245675593.484212, -0.218018, -0.29622, 3.17695, 2019-06-20T22:59:02, 1561071542000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.46702065054, 58964969.6898399, 2.01356, -2.10356, 1.9608, 2019-06-20T22:59:11, 1561071551000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.419267007103, 39842900.6303575, -0.402363, -3.72395, -5.53939, 2019-06-20T22:59:03, 1561071543000, 1h
null, NEO, NEO, USD, coinmarketcap, 13.3442005902, 356285686.473999, -0.438047, -2.98373, 0.55254, 2019-06-20T22:59:03, 1561071543000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.35559628506, 599112930.561789, -0.97037, -1.50089, -2.43683, 2019-06-20T22:59:03, 1561071543000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0851917456102, 32582072.8133028, 0.0937894, -1.44841, -0.772513, 2019-06-20T22:59:03, 1561071543000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.13021383167, 8765323.64194348, -0.440907, -6.94054, -11.6151, 2019-06-20T22:59:05, 1561071545000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 108.882877361, 281973026.078118, -0.240157, -1.12079, 21.4889, 2019-06-20T22:59:03, 1561071543000, 1h
