id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10696.6909289, 29974529823.2955, 1.58414, 6.22827, 20.2358, 2019-06-23T02:59:28, 1561258768000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 309.416683343, 10610732281.1238, 1.84729, 4.58837, 14.4695, 2019-06-23T02:59:19, 1561258759000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.474858279321, 3641622942.28867, 1.68084, 7.02122, 14.8826, 2019-06-23T02:59:04, 1561258744000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.94515635, 5490162580.67482, 1.37609, 2.29082, 3.27646, 2019-06-23T02:59:03, 1561258743000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 479.439282057, 3601674475.41017, 1.92195, 9.25989, 13.2049, 2019-06-23T02:59:05, 1561258745000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.47276054363, 3626481924.83217, 1.74803, 5.242, 7.89671, 2019-06-23T02:59:06, 1561258746000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.8321516883, 428634991.633395, -0.165169, -1.80028, 15.3293, 2019-06-23T02:59:05, 1561258745000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 238.525492602, 790699514.769725, 1.01767, 7.54215, 12.698, 2019-06-23T02:59:10, 1561258750000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.129096486792, 500638415.643166, 0.990138, 4.00828, 1.8277, 2019-06-23T02:59:03, 1561258743000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0373213991745, 964843741.567701, 2.81919, 11.4304, 13.6906, 2019-06-23T02:59:06, 1561258746000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0944034243176, 243363587.693142, 0.954156, 5.38245, 2.63255, 2019-06-23T02:59:05, 1561258745000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.641816606, 144649947.492167, 1.28383, 5.38583, 21.148, 2019-06-23T02:59:02, 1561258742000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.17624726, 477458996.71528, 1.19722, 5.22426, 13.0434, 2019-06-23T02:59:02, 1561258742000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.462658168484, 42159850.2446652, -0.458722, 8.99504, 5.22678, 2019-06-23T02:59:04, 1561258744000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.68685848659, 82434613.3334505, 1.22485, 2.02045, 7.86306, 2019-06-23T02:59:11, 1561258751000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.4808597233, 1060112176.26547, 1.29976, 24.962, 24.776, 2019-06-23T02:59:03, 1561258743000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.14135744414, 1107933534.86912, 1.30751, 4.26928, 5.81974, 2019-06-23T02:59:04, 1561258744000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0919471049072, 33666242.4033679, 1.01144, 4.45174, 7.21705, 2019-06-23T02:59:02, 1561258742000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.22659668038, 10227633.5087249, 1.43124, 5.40981, -1.96074, 2019-06-23T02:59:04, 1561258744000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.59476304109, 269147830.150753, 2.20682, 11.6581, 10.5387, 2019-06-23T02:59:07, 1561258747000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 112.638396024, 714621922.40143, 0.5558, 2.34028, 21.5327, 2019-06-23T02:59:03, 1561258743000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.1945325026, 31039647.5249123, 0.304637, 4.57355, 11.8828, 2019-06-23T02:59:05, 1561258745000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.0032846900937, 57285375.9817039, 1.49532, 2.07687, 3.65069, 2019-06-23T02:59:02, 1561258742000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.0069677291465, 59722632.3860591, -0.415486, 3.06143, -4.92493, 2019-06-23T02:59:09, 1561258749000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.90727141263, 344879041.746779, 0.832661, 8.95446, 10.4774, 2019-06-23T02:59:04, 1561258744000, 1h
null, Decred, DCR, USD, coinmarketcap, 30.8559962732, 50514745.5158182, 1.77423, 4.10996, 10.881, 2019-06-23T02:59:03, 1561258743000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.12980230827, 12568875.1980855, 0.984783, 1.65008, 5.96034, 2019-06-23T02:59:03, 1561258743000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.33422498488, 15326273.413815, 0.380433, 2.74223, 8.1536, 2019-06-23T02:59:05, 1561258745000, 1h
