id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1990999.5963993846, 0, 0, 0, 2019-06-21T23:59:28, 1561161568000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.029579522908737395, 918839.6274258294, -0.2119, 3.8574, -3.1752, 2019-06-21T23:59:21, 1561161561000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004448468971502375, 147066.1209641608, -0.3209, -1.4437, -5.2827, 2019-06-21T23:59:02, 1561161542000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.01384180192887356, 433505.33344228065, 0.0508, -2.4034, -10.1206, 2019-06-21T23:59:05, 1561161545000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04375791024507029, 182302.7365595205, -0.3099, 0.5562, -9.5914, 2019-06-21T23:59:06, 1561161546000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007081470930072236, 236365.689722982, 0.0573, -1.1261, -7.3804, 2019-06-21T23:59:03, 1561161543000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003855128115390106, 42487.288434622176, 0.7487, 1.0633, 1.3689, 2019-06-21T23:59:03, 1561161543000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.022200821316796543, 47684.754294699334, -0.4347, -2.9378, -10.5811, 2019-06-21T23:59:07, 1561161547000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001240035180821748, 26737.843407670414, -0.4053, -2.9395, -14.5904, 2019-06-21T23:59:03, 1561161543000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009021276858401663, 12730.618104592568, 0.1085, -1.048, -13.2522, 2019-06-21T23:59:03, 1561161543000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000033559543134435174, 55835.59718707272, -0.228, -1.9199, -10.6864, 2019-06-21T23:59:03, 1561161543000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010792146708982576, 14144.969496481483, -0.6079, -2.6798, 3.3922, 2019-06-21T23:59:02, 1561161542000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01666133611965238, 30951.738394777225, -0.2398, -1.7428, -6.8627, 2019-06-21T23:59:02, 1561161542000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006545179885112231, 6613.2826434, 0.3475, -3.054, -8.8484, 2019-06-21T23:59:08, 1561161548000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.000042904872348299595, 2698.4735931074742, 0.6205, -2.4123, -14.57, 2019-06-21T23:59:02, 1561161542000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014003909750823869, 41812.72863718056, -0.1389, -0.8581, -8.8628, 2019-06-21T23:59:03, 1561161543000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008729501505728925, 79271.999628217, 0.0228, -2.1158, -11.8193, 2019-06-21T23:59:03, 1561161543000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008866038793280455, 2642.1636678048076, 0.6426, -1.4937, -10.4503, 2019-06-21T23:59:02, 1561161542000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011907997238192803, 817.9781095037703, 1.0907, 2.4377, -17.429, 2019-06-21T23:59:02, 1561161542000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.011013623246849902, 48959.47300308629, -0.3468, -4.122, 4.7947, 2019-06-21T23:59:02, 1561161542000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014164388848709938, 16823.267977331987, -0.0988, -2.835, -13.7832, 2019-06-21T23:59:06, 1561161546000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.002860777790803009, 1903.836513391119, -0.0044, -4.0134, -8.9452, 2019-06-21T23:59:03, 1561161543000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.2245623132029723E-7, 4238.3819221028925, 0.0166, -2.5079, -11.125, 2019-06-21T23:59:03, 1561161543000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.950282498281647E-7, 2944.093595947221, -0.2947, -3.8766, -18.4947, 2019-06-21T23:59:07, 1561161547000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00035705927726366424, 22014.747562553068, -0.1317, -2.2121, -9.7829, 2019-06-21T23:59:03, 1561161543000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0029556192493563334, 684.3862927824754, 0.7109, -2.4964, -4.3447, 2019-06-21T23:59:01, 1561161541000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00020801199122387677, 1026.0288419314872, 0.2173, -3.6127, -12.0323, 2019-06-21T23:59:01, 1561161541000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00012983172734002025, 525.8902802532723, -0.019, -2.3724, -7.986, 2019-06-21T23:59:03, 1561161543000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00023736800011576393, 1961.2484691720747, -0.1423, -4.9329, -13.2842, 2019-06-21T23:59:02, 1561161542000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000006233391517054117, 1772.462366030169, 2.1375, -4.9855, -12.4426, 2019-06-21T23:59:06, 1561161546000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00014504953529122282, 535.629229387295, 1.4074, -4.5479, -21.0946, 2019-06-21T23:59:02, 1561161542000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002860208231448097, 8972.972017075203, 2.1268, 15.491, 24.4906, 2019-06-21T23:59:01, 1561161541000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.000018507903635103455, 6343.0156998083885, -0.0237, -2.874, -4.1344, 2019-06-21T23:59:03, 1561161543000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 9.705498437625091E-8, 8.19891544148226, -0.8286, -5.8526, -13.3939, 2019-06-21T23:59:01, 1561161541000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.000006397899419786416, 627.9841952419347, 0.1074, -1.1228, -11.3067, 2019-06-21T23:59:01, 1561161541000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.0000013683923614439023, 156.65530174995948, -0.541, -9.5022, -3.8897, 2019-06-21T23:59:01, 1561161541000, 1h
null, Komodo, KMD, BTC, coinmarketcap, 0.00014197851328189966, 408.1856827496028, 0.6698, -4.3169, -23.3348, 2019-06-21T23:59:02, 1561161542000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.00003379959026416828, 1138.9570211954142, 0.4913, -6.3246, -21.7827, 2019-06-21T23:59:03, 1561161543000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.0003291289253759127, 811.2857862742374, 0.3265, -5.1472, 4.9619, 2019-06-21T23:59:02, 1561161542000, 1h
null, Metaverse ETP, ETP, BTC, coinmarketcap, 0.0001977459536435269, 9166.22589423795, 0.3283, -7.0047, -7.4251, 2019-06-21T23:59:02, 1561161542000, 1h
null, Verge, XVG, BTC, coinmarketcap, 8.891941279073885E-7, 248.91045843654317, -0.0319, -4.6644, -12.897, 2019-06-21T23:59:01, 1561161541000, 1h
null, Aeternity, AE, BTC, coinmarketcap, 0.00005154331388921819, 2353.654236904409, 0.5465, -4.6142, -15.4209, 2019-06-21T23:59:02, 1561161542000, 1h
null, GXChain, GXC, BTC, coinmarketcap, 0.00022692917663975066, 1575.237056648505, -0.0565, -4.4018, -11.3894, 2019-06-21T23:59:02, 1561161542000, 1h
null, Siacoin, SC, BTC, coinmarketcap, 3.07972937064759E-7, 221.2573032415197, 0.6221, -5.4545, -17.5979, 2019-06-21T23:59:01, 1561161541000, 1h
null, Steem, STEEM, BTC, coinmarketcap, 0.00003922235261070472, 203.04653153108495, -0.0867, -6.9649, -16.7278, 2019-06-21T23:59:01, 1561161541000, 1h
null, Ardor, ARDR, BTC, coinmarketcap, 0.00001165844307987741, 216.76162466648452, 0.56, -8.0212, -3.1326, 2019-06-21T23:59:01, 1561161541000, 1h
null, THETA, THETA, BTC, coinmarketcap, 0.000012527035687458546, 313.2357440030182, 0.0678, -5.7135, -17.1047, 2019-06-21T23:59:03, 1561161543000, 1h
null, Zcoin, XZC, BTC, coinmarketcap, 0.001259672870601851, 452.7433612532667, -0.0533, -10.2382, -2.8248, 2019-06-21T23:59:02, 1561161542000, 1h
null, Stratis, STRAT, BTC, coinmarketcap, 0.00009402331996055769, 233.98195045441028, 0.3822, -5.1051, -11.2715, 2019-06-21T23:59:01, 1561161541000, 1h
null, ABBC Coin, ABBC, BTC, coinmarketcap, 0.00001773659611857111, 4346.376672788878, 1.3817, -3.9756, -20.013, 2019-06-21T23:59:06, 1561161546000, 1h
null, TrueChain, TRUE, BTC, coinmarketcap, 0.00009905429526665999, 5635.634998649569, 0.1273, -5.1521, -18.6589, 2019-06-21T23:59:04, 1561161544000, 1h
null, Energi, NRG, BTC, coinmarketcap, 0.00044288418735185527, 31.111862997593995, 1.7155, -1.7218, 1.4872, 2019-06-21T23:59:06, 1561161546000, 1h
null, Horizen, ZEN, BTC, coinmarketcap, 0.0010578900586690463, 90.48390460833417, -1.0132, -5.8967, -10.7267, 2019-06-21T23:59:02, 1561161542000, 1h
null, Project Pai, PAI, BTC, coinmarketcap, 0.000004864112594231409, 189.33523335561964, 0.1044, -0.8192, -17.729, 2019-06-21T23:59:05, 1561161545000, 1h
null, Nebulas, NAS, BTC, coinmarketcap, 0.00014268934847959608, 597.3497188872236, -0.3633, -5.7289, -20.2455, 2019-06-21T23:59:02, 1561161542000, 1h
null, NULS, NULS, BTC, coinmarketcap, 0.00009613795674578908, 1099.4388409267167, -0.256, -6.6654, -17.5631, 2019-06-21T23:59:02, 1561161542000, 1h
null, Grin, GRIN, BTC, coinmarketcap, 0.0005103620188305695, 3444.3992656334035, -0.0625, -8.947, 13.2644, 2019-06-21T23:59:07, 1561161547000, 1h
null, ReddCoin, RDD, BTC, coinmarketcap, 2.224841108832906E-7, 50.52502594685265, -3.0727, -0.5005, 8.211, 2019-06-21T23:59:01, 1561161541000, 1h
null, Elastos, ELA, BTC, coinmarketcap, 0.00038881524569752324, 827.3585061254337, 1.4969, -1.9719, -11.523, 2019-06-21T23:59:03, 1561161543000, 1h
null, Ark, ARK, BTC, coinmarketcap, 0.00005144553921226984, 91.9902156742851, -0.6312, -6.5292, -25.0759, 2019-06-21T23:59:01, 1561161541000, 1h
null, Thunder Token, TT, BTC, coinmarketcap, 0.000001918459688392684, 748.39761314543, 0.0782, -6.0074, -18.05, 2019-06-21T23:59:07, 1561161547000, 1h
null, Factom, FCT, BTC, coinmarketcap, 0.0005747721018309015, 76.12604022191724, 3.8991, -2.5984, -15.7263, 2019-06-21T23:59:01, 1561161541000, 1h
null, WaykiChain, WICC, BTC, coinmarketcap, 0.000028296003633843313, 253.4091418107737, -1.2732, -6.4091, -9.2644, 2019-06-21T23:59:03, 1561161543000, 1h
null, Electroneum, ETN, BTC, coinmarketcap, 5.416024038444465E-7, 38.445186796063325, -1.2632, -9.8654, -9.7927, 2019-06-21T23:59:02, 1561161542000, 1h
null, Aion, AION, BTC, coinmarketcap, 0.000015065378337452933, 209.5025191283011, -1.4532, -6.5507, -26.5349, 2019-06-21T23:59:03, 1561161543000, 1h
null, Theta Fuel, TFUEL, BTC, coinmarketcap, 0.0000011852340151597127, 634.7860990848026, 0.0349, -9.779, -18.2608, 2019-06-21T23:59:07, 1561161547000, 1h
null, Ether Zero, ETZ, BTC, coinmarketcap, 0.000027676050637867198, 264.8861140442572, -0.5047, -7.1309, -14.2992, 2019-06-21T23:59:04, 1561161544000, 1h
null, MOAC, MOAC, BTC, coinmarketcap, 0.0000705548096006092, 5.4548859815099595, -0.164, -3.0281, -21.1663, 2019-06-21T23:59:03, 1561161543000, 1h
null, Newton, NEW, BTC, coinmarketcap, 3.595552172932859E-7, 830.7668010412326, -0.5805, -5.8818, -14.1217, 2019-06-21T23:59:07, 1561161547000, 1h
null, Wanchain, WAN, BTC, coinmarketcap, 0.00003941205383875887, 193.18064834785963, 0.1465, -6.9291, -23.3485, 2019-06-21T23:59:04, 1561161544000, 1h
null, PIVX, PIVX, BTC, coinmarketcap, 0.00007178554592392358, 74.28888351364411, -1.172, -7.8119, -13.9637, 2019-06-21T23:59:01, 1561161541000, 1h
