id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11376.7520014, 22789112074.5921, -0.0803974, 4.05927, 25.0511, 2019-06-25T22:59:26, 1561503566000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 309.837137913, 8998360149.44164, -0.307595, 0.400441, 16.5706, 2019-06-25T22:59:23, 1561503563000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.467717654557, 1802831051.00641, 0.104248, 1.43647, 8.81447, 2019-06-25T22:59:04, 1561503544000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 471.783513546, 2120836744.62666, -0.355658, 0.253158, 14.5871, 2019-06-25T22:59:06, 1561503546000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 133.061855186, 4102584582.78873, -0.318065, -0.452927, -1.05078, 2019-06-25T22:59:06, 1561503546000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.0457049046, 2455372187.3528, -0.269047, -1.30079, 3.51091, 2019-06-25T22:59:05, 1561503545000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.3559590864, 284854906.184266, 0.493506, -1.95917, 5.32567, 2019-06-25T22:59:05, 1561503545000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 235.838067507, 462589153.533372, 0.0453565, 0.796942, 6.38351, 2019-06-25T22:59:10, 1561503550000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0377794228781, 973384557.117302, -0.461502, -0.743754, 14.9061, 2019-06-25T22:59:05, 1561503545000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0950057289975, 158888994.629018, -0.802292, -1.3369, 5.7243, 2019-06-25T22:59:05, 1561503545000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.123821286402, 477799204.251186, 0.109651, -2.36601, -1.05226, 2019-06-25T22:59:03, 1561503543000, 1h
null, Monero, XMR, USD, coinmarketcap, 113.017472611, 149625248.532732, -0.475707, -3.98808, 16.9816, 2019-06-25T22:59:02, 1561503542000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.667609596, 314300149.103461, -0.0217354, -0.0219684, 9.93475, 2019-06-25T22:59:03, 1561503543000, 1h
null, NEO, NEO, USD, coinmarketcap, 18.7499455027, 828977169.250367, -0.605235, 6.19184, 37.5079, 2019-06-25T22:59:04, 1561503544000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.44868162994, 25490823.2668706, -0.188436, -0.72334, 3.70313, 2019-06-25T22:59:04, 1561503544000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.53960208265, 72374610.5392046, 0.0956061, -0.992195, -0.849464, 2019-06-25T22:59:10, 1561503550000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.10408723212, 730876617.885272, -0.079669, -1.32658, 7.9039, 2019-06-25T22:59:04, 1561503544000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.72502655993, 237448950.550851, 0.174225, 9.96027, 20.073, 2019-06-25T22:59:07, 1561503547000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0906736418563, 26697000.0591281, 0.0535176, 0.702486, 5.0606, 2019-06-25T22:59:02, 1561503542000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.09686609246, 7391864.04447392, -0.372275, -4.17856, -11.9184, 2019-06-25T22:59:05, 1561503545000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 105.332467272, 350828334.859188, -0.149164, -3.29081, -4.2368, 2019-06-25T22:59:04, 1561503544000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.6867299734, 16759988.2276154, -0.255637, 1.17135, 14.3485, 2019-06-25T22:59:05, 1561503545000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00947893005895, 276773320.998501, 0.758083, 35.0469, 29.7972, 2019-06-25T22:59:09, 1561503549000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 5.05881195977, 492518481.98384, -1.0123, 20.5957, 41.88, 2019-06-25T22:59:04, 1561503544000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00328271395509, 39154444.2564597, -0.492359, -1.72291, 4.77975, 2019-06-25T22:59:03, 1561503543000, 1h
null, Decred, DCR, USD, coinmarketcap, 31.7241799132, 22209136.9366223, -0.416468, -3.38334, 9.72202, 2019-06-25T22:59:03, 1561503543000, 1h
null, V Systems, VSYS, USD, coinmarketcap, 0.159893869286, 12278479.8983944, -0.0966986, 13.9667, 23.5068, 2019-06-25T22:59:10, 1561503550000, 1h
null, HyperCash, HC, USD, coinmarketcap, 5.88569245054, 74178679.3707439, -2.12812, 41.5512, 109.74, 2019-06-25T22:59:04, 1561503544000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.31747326182, 7990434.67193914, -0.258757, 1.78792, 2.80589, 2019-06-25T22:59:05, 1561503545000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0634031555748, 24372915.6386173, -0.547793, -2.30345, 3.08605, 2019-06-25T22:59:07, 1561503547000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.01846828185, 10172488.3770978, -0.113932, -3.14198, -1.86908, 2019-06-25T22:59:03, 1561503543000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.3073213311, 18575216.1816447, -0.408674, -2.53667, -2.97858, 2019-06-25T22:59:03, 1561503543000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.4341879714, 6426063.91462712, -0.461156, -2.08101, -5.89968, 2019-06-25T22:59:03, 1561503543000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.188972169928, 42460724.4781932, -0.327243, 0.293958, -0.432622, 2019-06-25T22:59:04, 1561503544000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.84576936385, 33454840.9639448, 0.230121, 4.78546, 26.6654, 2019-06-25T22:59:02, 1561503542000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00101401552848, 99352.8585279625, 4.26142, -1.6654, 1.78528, 2019-06-25T22:59:02, 1561503542000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.069423901758, 10425970.2820222, 0.0171517, -0.393396, 12.5698, 2019-06-25T22:59:02, 1561503542000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0149728765629, 1649515.72020952, 1.22077, 6.43771, 15.4486, 2019-06-25T22:59:02, 1561503542000, 1h
null, Energi, NRG, USD, coinmarketcap, 9.5214066175, 1933870.30074277, -1.58208, 48.7187, 132.613, 2019-06-25T22:59:09, 1561503549000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.335071568567, 12701624.0734451, -0.69151, -2.31712, -6.4309, 2019-06-25T22:59:05, 1561503545000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.33876876558, 5189496.06587267, -0.902135, -2.84425, -13.7708, 2019-06-25T22:59:03, 1561503543000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.554220086795, 52736433.3352728, -0.574759, -6.94011, 8.48671, 2019-06-25T22:59:04, 1561503544000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.0092780850332, 3483129.61074148, 0.195377, 1.05654, 2.74694, 2019-06-25T22:59:02, 1561503542000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.34580299519, 47563085.6532805, 0.242872, -4.78963, -3.29674, 2019-06-25T22:59:04, 1561503544000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.94994156404, 36598271.6845161, -0.136114, 3.04606, -0.866385, 2019-06-25T22:59:04, 1561503544000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00336354808207, 2262061.45351619, 0.846413, 5.4387, 7.77135, 2019-06-25T22:59:02, 1561503542000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.265228964961, 85062198.2558707, 1.11469, 19.2106, 50.7704, 2019-06-25T22:59:09, 1561503549000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.410962274391, 1735993.22346818, -0.243985, -0.690027, -0.180562, 2019-06-25T22:59:03, 1561503543000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.122187655071, 2986515.76120961, 0.429672, 3.98039, 9.92998, 2019-06-25T22:59:03, 1561503543000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.137212188952, 8274354.7699119, -1.08009, 2.66111, 5.85349, 2019-06-25T22:59:06, 1561503546000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 12.7186721575, 2414399.39952267, -0.0504291, 1.81709, 1.63725, 2019-06-25T22:59:03, 1561503543000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.979151943379, 2507891.40020002, 0.446518, 1.54504, 1.15791, 2019-06-25T22:59:03, 1561503543000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.72699233818, 15179047.4180682, -2.29159, -0.855416, 12.6442, 2019-06-25T22:59:04, 1561503544000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0541137858807, 5366955.64435502, 0.54326, 3.81665, 9.3397, 2019-06-25T22:59:08, 1561503548000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.61968396693, 49140343.246315, -2.29874, -4.49802, 2.82007, 2019-06-25T22:59:10, 1561503550000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 0.952632911931, 58512680.4378133, -0.00979635, -1.04255, -6.11913, 2019-06-25T22:59:06, 1561503546000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00238651922678, 341377.832013901, -1.16864, 4.98706, 12.5263, 2019-06-25T22:59:02, 1561503542000, 1h
null, Cryptonex, CNX, USD, coinmarketcap, 1.20310072666, 7213786.44309572, 0.0374764, 4.0039, -17.6541, 2019-06-25T22:59:04, 1561503544000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.935564398687, 10232096.1848445, 0.0138136, -0.45179, -5.39661, 2019-06-25T22:59:05, 1561503545000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 9.82269581358, 813680.373986262, -0.217712, -3.73408, -6.58818, 2019-06-25T22:59:04, 1561503544000, 1h
null, Elastos, ELA, USD, coinmarketcap, 3.98586700364, 7703565.63612096, -0.199339, -0.790528, 7.66336, 2019-06-25T22:59:06, 1561503546000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.92577006107, 191844.419303767, -0.48779, -0.420694, -1.90164, 2019-06-25T22:59:02, 1561503542000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.502511655483, 854052.25359797, -0.471291, -3.88732, -9.21595, 2019-06-25T22:59:03, 1561503543000, 1h
null, WaykiChain, WICC, USD, coinmarketcap, 0.287679694877, 2180252.07041547, -0.539281, 0.339798, 0.147078, 2019-06-25T22:59:06, 1561503546000, 1h
null, Electroneum, ETN, USD, coinmarketcap, 0.00558481429487, 333983.587048976, -0.0107619, -4.08235, 0.311726, 2019-06-25T22:59:05, 1561503545000, 1h
null, Thunder Token, TT, USD, coinmarketcap, 0.0175100704494, 20498438.0690632, -0.79725, -0.895878, -12.0741, 2019-06-25T22:59:11, 1561503551000, 1h
null, Beam, BEAM, USD, coinmarketcap, 2.06739435061, 75263504.5437625, -2.36127, -9.6215, 64.539, 2019-06-25T22:59:10, 1561503550000, 1h
null, Aion, AION, USD, coinmarketcap, 0.142412271672, 2587888.74497448, 0.508219, -0.680552, -11.1187, 2019-06-25T22:59:05, 1561503545000, 1h
null, Theta Fuel, TFUEL, USD, coinmarketcap, 0.0109928305321, 3304041.50245196, 0.667383, -1.33339, -7.89466, 2019-06-25T22:59:10, 1561503550000, 1h
null, Newton, NEW, USD, coinmarketcap, 0.00347693497626, 9503531.34814644, -0.263071, -0.616389, -1.62618, 2019-06-25T22:59:11, 1561503551000, 1h
null, PIVX, PIVX, USD, coinmarketcap, 0.724542284806, 657713.639371859, 0.524176, -2.83613, -3.96546, 2019-06-25T22:59:03, 1561503543000, 1h
null, Wanchain, WAN, USD, coinmarketcap, 0.381892606095, 2207587.8722071, -1.12968, 1.57175, -8.80463, 2019-06-25T22:59:07, 1561503547000, 1h
null, CyberMiles, CMT, USD, coinmarketcap, 0.0492580033288, 10743274.4862743, 0.542583, 8.04993, 2.15605, 2019-06-25T22:59:05, 1561503545000, 1h
null, Metadium, META, USD, coinmarketcap, 0.0311553127783, 2675566.85905082, -0.156162, -1.78597, -5.34646, 2019-06-25T22:59:09, 1561503549000, 1h
null, IPChain, IPC, USD, coinmarketcap, 0.491926711464, 2758305.63091112, -0.0583343, 0.39993, -18.945, 2019-06-25T22:59:06, 1561503546000, 1h
null, Ether Zero, ETZ, USD, coinmarketcap, 0.234316356024, 2299405.88314453, -0.0351699, -7.39115, -15.8801, 2019-06-25T22:59:07, 1561503547000, 1h
